n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,boosting_type,max_ctr_complexity,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,silent
200,0.01,8,0.9,0.5,0.5,64,19260817,Plain,,0.1841,0.1177,0.1223,0.1344,0.1397,0.1395,85992409791121.53,88798505573691.48,88155329042131.25,2.81,True
200,0.01,8,0.7,0.25,0.5,64,19260817,Plain,,0.1815,0.1173,0.1192,0.1346,0.1398,0.1397,86308939769199.77,89130295295476.3,88513313735893.56,2.03,True
200,0.01,8,0.7,0.75,0.5,64,19260817,Plain,,0.1872,0.1186,0.121,0.1341,0.1397,0.1396,85818776908166.33,88699268731952.66,88216469552254.38,3.07,True
200,0.01,8,0.7,0.5,0.25,64,19260817,Plain,,0.1852,0.1184,0.1209,0.1343,0.1397,0.1396,86023336676704.98,88831786217978.27,88170656021599.89,2.62,True
200,0.01,8,0.7,0.5,0.75,64,19260817,Plain,,0.1859,0.1181,0.1217,0.1342,0.1397,0.1395,85971492332362.28,88913200339675.7,88339088958876.38,3.26,True
200,0.01,8,0.7,0.5,0.5,16,19260817,Plain,,0.1742,0.1078,0.1122,0.1352,0.1405,0.1403,86836081884585.17,89112348328668.92,88903257702519.53,2.09,True
200,0.01,8,0.7,0.5,0.5,256,19260817,Plain,,0.1893,0.1204,0.1216,0.134,0.1395,0.1395,85803665018028.47,88535547913112.83,88264741129921.52,6.44,True
50,0.01,8,0.7,0.75,0.5,64,19260817,Plain,,0.0872,0.07,0.0693,0.1421,0.1435,0.1436,94239176509348.88,95001284183859.66,94697335229708.42,0.85,True
100,0.0001,8,0.7,0.75,0.5,64,19260817,Plain,,0.0024,0.0021,0.0021,0.1486,0.1486,0.1487,99554541178262.95,99567822745373.66,99560284363249.84,1.53,True
100,1.0,8,0.7,0.75,0.5,64,19260817,Plain,,0.8454,-0.3075,-0.3743,0.0585,0.1701,0.1745,99076286487122.6,197277588585174.75,201959758577918.4,1.57,True
100,0.01,4,0.7,0.75,0.5,64,19260817,Plain,,0.0982,0.0917,0.0933,0.1413,0.1418,0.1417,92961682241606.72,93067451495039.48,92899980271871.28,0.74,True
100,0.01,16,0.7,0.75,0.5,64,19260817,Plain,,0.3715,0.0794,0.0875,0.1179,0.1427,0.1422,73159923531796.78,83263369603812.72,82256733605860.17,177.0,True
100,0.01,8,0.5,0.75,0.5,64,19260817,Plain,,0.1352,0.1005,0.1009,0.1384,0.1411,0.1411,90536833485380.38,91996094851614.12,91483808592017.77,1.55,True
100,0.01,8,0.9,0.75,0.5,64,19260817,Plain,,0.1324,0.0992,0.1006,0.1386,0.1412,0.1412,90503910355083.5,91825031551272.05,91295354267453.95,1.58,True
100,0.01,8,0.7,0.75,0.25,64,19260817,Plain,,0.1328,0.0996,0.1002,0.1385,0.1412,0.1412,90590407311735.88,92036663719590.7,91543716853463.84,1.33,True
100,0.01,8,0.7,0.75,0.75,64,19260817,Plain,,0.1338,0.099,0.1008,0.1385,0.1412,0.1411,90522069175348.48,91842168137825.12,91451988863714.66,1.8,True
100,0.01,8,0.7,0.75,0.5,16,19260817,Plain,,0.1253,0.0911,0.0938,0.1391,0.1418,0.1417,91068078891604.44,91995358816975.72,91908755756607.62,1.16,True
100,0.01,8,0.7,0.75,0.5,256,19260817,Plain,,0.1343,0.1017,0.1004,0.1384,0.141,0.1412,90501839098399.77,91771545070319.77,91460021484024.84,4.14,True
50,0.01,8,0.7,0.5,0.5,256,19260817,Plain,,0.0863,0.0687,0.0697,0.1422,0.1436,0.1436,94302750467386.5,94881646858621.9,94731456060969.3,1.72,True
100,0.0001,8,0.7,0.5,0.5,256,19260817,Plain,,0.0024,0.002,0.002,0.1486,0.1486,0.1487,99556981912355.22,99569434912965.05,99560701196935.62,3.2,True
100,1.0,8,0.7,0.5,0.5,256,19260817,Plain,,0.8344,-0.3182,-0.3293,0.0605,0.1708,0.1716,96697127076374.12,191733892132072.75,190119194914215.4,3.21,True
100,0.01,4,0.7,0.5,0.5,256,19260817,Plain,,0.0965,0.0922,0.0914,0.1414,0.1417,0.1419,93116235723042.72,93160881165045.66,93029146829502.94,0.83,True
100,0.01,16,0.7,0.5,0.5,256,19260817,Plain,,0.3714,0.0806,0.087,0.118,0.1427,0.1422,73136891784724.69,83175938450908.05,82048378999858.03,550.5,True
100,0.01,8,0.5,0.5,0.5,256,19260817,Plain,,0.1337,0.0991,0.0986,0.1385,0.1412,0.1413,90676397973508.36,91845562609011.44,91641025678001.84,4.28,True
100,0.01,8,0.9,0.5,0.5,256,19260817,Plain,,0.1308,0.0978,0.0993,0.1387,0.1413,0.1413,90645164484526.48,91704744797258.12,91451379007782.06,3.27,True
100,0.01,8,0.7,0.25,0.5,256,19260817,Plain,,0.1304,0.0971,0.0973,0.1387,0.1414,0.1414,90818614454160.94,92091458718108.56,91757933738816.88,2.14,True
100,0.01,8,0.7,0.5,0.25,256,19260817,Plain,,0.1311,0.0975,0.0995,0.1387,0.1413,0.1413,90741035230922.44,91959514738998.62,91703472543748.31,3.03,True
100,0.01,8,0.7,0.5,0.75,256,19260817,Plain,,0.1326,0.0987,0.0989,0.1386,0.1412,0.1413,90632161840610.42,91869306904646.78,91613027398646.95,3.46,True
100,0.01,8,0.7,0.5,0.5,1024,19260817,Plain,,0.1344,0.0995,0.0996,0.1384,0.1412,0.1412,90498896294155.9,91865994241837.2,91552554805742.8,9.46,True
50,0.01,8,0.5,0.5,0.5,64,19260817,Plain,,0.0861,0.0697,0.0699,0.1422,0.1435,0.1436,94401391002821.4,95062671287401.52,94808519709129.72,0.77,True
100,0.0001,8,0.5,0.5,0.5,64,19260817,Plain,,0.0024,0.002,0.002,0.1486,0.1486,0.1487,99558085061386.56,99571053537683.8,99561970172794.44,1.45,True
100,1.0,8,0.5,0.5,0.5,64,19260817,Plain,,0.8404,-0.4526,-0.4489,0.0594,0.1793,0.1792,100453668230867.64,204653606849311.5,206551241953976.25,1.44,True
100,0.01,4,0.5,0.5,0.5,64,19260817,Plain,,0.0964,0.0905,0.0904,0.1414,0.1419,0.142,93151406213183.22,93288166157430.56,93195611100191.05,0.7,True
100,0.01,16,0.5,0.5,0.5,64,19260817,Plain,,0.3904,0.0812,0.0897,0.1162,0.1426,0.142,72891279927115.8,84167184955696.95,82736361372920.69,117.18,True
100,0.01,8,0.3,0.5,0.5,64,19260817,Plain,,0.1352,0.0987,0.1004,0.1384,0.1412,0.1412,90715838416593.31,92056433501943.4,91881536358650.92,1.45,True
100,0.01,8,0.5,0.25,0.5,64,19260817,Plain,,0.1293,0.0958,0.0978,0.1388,0.1415,0.1414,90985039168672.08,92288329606332.52,91859281774909.84,1.04,True
100,0.01,8,0.5,0.5,0.25,64,19260817,Plain,,0.1333,0.0981,0.1006,0.1385,0.1413,0.1412,90704936904152.77,91705270376138.05,91459974803009.14,1.21,True
100,0.01,8,0.5,0.5,0.75,64,19260817,Plain,,0.1335,0.0985,0.1001,0.1385,0.1413,0.1412,90686774598146.28,91998483663412.69,91674120087747.58,1.68,True
100,0.01,8,0.5,0.5,0.5,16,19260817,Plain,,0.1276,0.0901,0.0937,0.139,0.1419,0.1417,91062512487952.62,92154629264663.02,92007886330720.98,1.1,True
50,0.01,8,0.7,0.5,0.75,64,19260817,Plain,,0.0854,0.0692,0.07,0.1423,0.1435,0.1435,94353664425311.66,94999600033736.8,94811199605230.69,0.9,True
100,0.0001,8,0.7,0.5,0.75,64,19260817,Plain,,0.0024,0.002,0.002,0.1486,0.1486,0.1487,99557283822008.86,99569138070983.52,99560409743529.6,1.65,True
100,1.0,8,0.7,0.5,0.75,64,19260817,Plain,,0.8515,-0.3846,-0.353,0.0573,0.1751,0.1731,95731454273949.44,199571422125868.16,196757125181754.4,1.68,True
100,0.01,4,0.7,0.5,0.75,64,19260817,Plain,,0.0962,0.0903,0.0905,0.1414,0.1419,0.142,93142765285978.56,93247342116976.48,93163207025446.36,0.81,True
100,0.01,16,0.7,0.5,0.75,64,19260817,Plain,,0.3717,0.0829,0.0872,0.1179,0.1425,0.1422,73108028996654.38,83061678201514.22,82035389196713.08,119.07,True
100,0.01,8,0.9,0.5,0.75,64,19260817,Plain,,0.1311,0.0978,0.1,0.1387,0.1413,0.1412,90612737327181.48,91828394619905.31,91456612289271.48,1.69,True
100,0.01,8,0.7,0.25,0.75,64,19260817,Plain,,0.1287,0.0959,0.0988,0.1389,0.1415,0.1413,90899300439791.88,92143657208985.95,91703817326283.9,1.22,True
100,0.01,8,0.7,0.5,0.75,16,19260817,Plain,,0.1256,0.0909,0.0938,0.1391,0.1418,0.1417,91077389272139.56,91988138912875.72,92159639882970.4,1.35,True
50,0.01,8,0.9,0.5,0.5,64,19260817,Plain,,0.0846,0.0688,0.0696,0.1423,0.1436,0.1436,94329142819668.8,94877666646714.3,94657002408338.64,0.8,True
100,0.0001,8,0.9,0.5,0.5,64,19260817,Plain,,0.0024,0.002,0.002,0.1486,0.1486,0.1487,99555509498899.48,99567434873528.44,99557584409685.06,1.42,True
100,1.0,8,0.9,0.5,0.5,64,19260817,Plain,,0.8346,-0.3181,-0.3456,0.0605,0.1708,0.1727,102743841743147.42,203829914807169.4,201042904340795.6,1.47,True
100,0.01,4,0.9,0.5,0.5,64,19260817,Plain,,0.0962,0.0905,0.0906,0.1414,0.1419,0.1419,93130921823544.05,93220339862408.31,93185255731187.34,0.67,True
100,0.01,16,0.9,0.5,0.5,64,19260817,Plain,,0.3522,0.0796,0.0849,0.1197,0.1427,0.1424,73564023767338.97,83023867686907.8,81764636076995.47,116.63,True
100,0.01,8,0.9,0.25,0.5,64,19260817,Plain,,0.1272,0.0954,0.0983,0.139,0.1415,0.1413,90896266081322.77,92118585977512.4,91638850374122.95,1.05,True
100,0.01,8,0.9,0.5,0.25,64,19260817,Plain,,0.1307,0.0979,0.0995,0.1387,0.1413,0.1413,90651560415607.66,91635202347135.38,91399223232098.31,1.25,True
100,0.01,8,0.9,0.5,0.5,16,19260817,Plain,,0.125,0.0896,0.0933,0.1392,0.1419,0.1417,90993562569475.3,92000351751074.8,91825621967142.12,1.09,True
50,0.01,8,0.7,0.5,0.25,64,19260817,Plain,,0.0856,0.0679,0.0691,0.1423,0.1436,0.1436,94329724570443.4,94865139114647.44,94666975669872.95,0.65,True
100,0.0001,8,0.7,0.5,0.25,64,19260817,Plain,,0.0024,0.002,0.002,0.1486,0.1486,0.1487,99557086839616.69,99570209682266.6,99562278862688.56,1.22,True
100,1.0,8,0.7,0.5,0.25,64,19260817,Plain,,0.8118,-0.3881,-0.3722,0.0645,0.1753,0.1744,104533025222019.78,198017688399783.28,201046135551816.88,1.2,True
100,0.01,4,0.7,0.5,0.25,64,19260817,Plain,,0.096,0.0903,0.0906,0.1415,0.1419,0.142,93162801008442.23,93305133443562.72,93180976934053.05,0.55,True
100,0.01,16,0.7,0.5,0.25,64,19260817,Plain,,0.3705,0.0799,0.0868,0.118,0.1427,0.1422,73170617084284.25,83182771655968.1,82113774606281.05,114.8,True
100,0.01,8,0.7,0.25,0.25,64,19260817,Plain,,0.1294,0.0968,0.0969,0.1388,0.1414,0.1415,90857514473628.3,92149253457270.31,91867179580005.88,0.88,True
100,0.01,8,0.7,0.5,0.25,16,19260817,Plain,,0.1258,0.0911,0.0929,0.1391,0.1418,0.1418,91045921248052.16,91917184261205.8,91948159712188.38,0.87,True
50,0.01,8,0.7,0.25,0.5,64,19260817,Plain,,0.0831,0.0664,0.0673,0.1425,0.1437,0.1438,94508085968256.08,95274858867605.23,94991078857338.56,0.57,True
100,0.0001,8,0.7,0.25,0.5,64,19260817,Plain,,0.0023,0.0019,0.002,0.1486,0.1486,0.1487,99560107270448.36,99571332222234.86,99565158496327.06,2.08,True
100,1.0,8,0.7,0.25,0.5,64,19260817,Plain,,0.8222,-0.3657,-0.4263,0.0627,0.1739,0.1778,101838200110198.77,197945334668906.4,199917465899886.6,2.64,True
100,0.01,4,0.7,0.25,0.5,64,19260817,Plain,,0.0927,0.0882,0.089,0.1417,0.1421,0.1421,93439058298080.12,93475013279580.16,93234272248744.77,0.6,True
100,0.01,16,0.7,0.25,0.5,64,19260817,Plain,,0.3659,0.0809,0.0869,0.1185,0.1426,0.1422,73649149296890.34,83076605663445.58,82237442727037.62,70.39,True
100,0.01,8,0.7,0.25,0.5,16,19260817,Plain,,0.1235,0.0898,0.0924,0.1393,0.1419,0.1418,91257753638292.84,92027613559646.34,92238296273998.23,0.92,True
200,0.0001,8,0.7,0.5,0.5,256,19260817,Plain,,0.0047,0.004,0.004,0.1484,0.1485,0.1486,99427976277407.58,99451721146301.92,99441153566975.2,6.29,True
200,1.0,8,0.7,0.5,0.5,256,19260817,Plain,,0.9461,-0.3822,-0.4077,0.0346,0.1749,0.1766,74651690419860.0,211656835196259.3,213872953051581.4,6.27,True
200,0.01,4,0.7,0.5,0.5,256,19260817,Plain,,0.1243,0.1154,0.1142,0.1392,0.1399,0.1401,89973828844527.78,90156435609999.05,89950096623223.62,1.5,True
200,0.01,16,0.7,0.5,0.5,256,19260817,Plain,,0.556,0.102,0.1089,0.0991,0.141,0.1405,59560430397250.87,78396356038534.81,77088827608679.4,1077.48,True
200,0.01,8,0.5,0.5,0.5,256,19260817,Plain,,0.1912,0.121,0.1212,0.1338,0.1395,0.1395,85785215667111.97,88780396582408.25,88333975190924.39,6.41,True
200,0.01,8,0.9,0.5,0.5,256,19260817,Plain,,0.1867,0.12,0.1226,0.1342,0.1396,0.1394,85866633507240.9,88527492571992.3,88104089817948.58,6.37,True
200,0.01,8,0.7,0.25,0.5,256,19260817,Plain,,0.1842,0.1198,0.1194,0.1344,0.1396,0.1397,86177526451641.12,88925064142634.17,88564545163831.03,4.22,True
200,0.01,8,0.7,0.75,0.5,256,19260817,Plain,,0.1903,0.1228,0.1216,0.1339,0.1393,0.1395,85673243933906.06,88622900616627.89,88273372037072.19,8.11,True
200,0.01,8,0.7,0.5,0.25,256,19260817,Plain,,0.1881,0.1192,0.1218,0.1341,0.1396,0.1395,85890809487918.81,88743203588503.67,88336410068136.16,5.92,True
200,0.01,8,0.7,0.5,0.75,256,19260817,Plain,,0.1892,0.1209,0.1215,0.134,0.1395,0.1395,85801507725452.98,88736964328083.2,88309913941573.36,9.09,True
200,0.01,8,0.7,0.5,0.5,1024,19260817,Plain,,0.1893,0.1198,0.1206,0.134,0.1396,0.1396,85752574459783.64,88660702028524.14,88390753137485.36,18.77,True
200,0.0001,8,0.7,0.75,0.5,256,19260817,Plain,,0.0048,0.0041,0.0041,0.1484,0.1485,0.1485,99423368386461.94,99448368589975.1,99436957275713.52,8.04,True
200,1.0,8,0.7,0.75,0.5,256,19260817,Plain,,0.95,-0.4361,-0.3793,0.0333,0.1783,0.1748,71809349773995.61,212148960580909.3,203778792673647.84,8.01,True
200,0.01,4,0.7,0.75,0.5,256,19260817,Plain,,0.1261,0.1158,0.1149,0.1391,0.1399,0.14,89822259153697.8,89957506145633.36,89840422234517.78,1.69,True
200,0.01,16,0.7,0.75,0.5,256,19260817,Plain,,0.5561,0.1038,0.1105,0.0991,0.1408,0.1404,59588535616855.5,78194709482366.03,77319258933743.0,989.54,True
200,0.01,8,0.5,0.75,0.5,256,19260817,Plain,,0.1926,0.1215,0.122,0.1337,0.1394,0.1395,85630120834423.05,88772485748470.28,88466507251611.64,4.66,True
200,0.01,8,0.9,0.75,0.5,256,19260817,Plain,,0.1873,0.1215,0.1214,0.1341,0.1394,0.1395,85752910809850.78,88528452220496.7,88124262587757.11,4.63,True
200,0.01,8,0.7,0.75,0.25,256,19260817,Plain,,0.1902,0.1217,0.1234,0.1339,0.1394,0.1394,85684290899061.98,88702534942785.44,88057984141251.7,4.38,True
200,0.01,8,0.7,0.75,0.75,256,19260817,Plain,,0.1892,0.1218,0.122,0.134,0.1394,0.1395,85744876453506.75,88742166606897.14,88133855693803.98,4.96,True
200,0.01,8,0.7,0.75,0.5,1024,19260817,Plain,,0.1926,0.1209,0.1211,0.1337,0.1395,0.1395,85491751867273.27,88396447982963.19,88053857248528.62,14.52,True
50,1.0,2,0.3,0.25,0.25,4,19260817,Plain,,0.0882,0.0801,0.0823,0.1421,0.1427,0.1426,117494376220609.66,116462946718756.0,115939471655050.58,0.18,True
25,0.01,2,0.3,0.25,0.25,4,19260817,Plain,,0.0202,0.0206,0.0194,0.1473,0.1472,0.1474,98582301858124.94,98553881472798.38,98686782989657.12,0.12,True
25,1.0,4,0.3,0.25,0.25,4,19260817,Plain,,0.1033,0.0712,0.0779,0.1409,0.1434,0.1429,117072835933136.05,117664167207944.88,115902760545170.0,0.15,True
25,1.0,2,0.5,0.25,0.25,4,19260817,Plain,,0.0811,0.0769,0.0823,0.1426,0.1429,0.1426,115665476671305.88,115234983098692.77,114160402422486.52,0.13,True
25,1.0,2,0.3,0.5,0.25,4,19260817,Plain,,0.0881,0.084,0.086,0.1421,0.1424,0.1423,110509961237516.48,110005289930600.0,110349202462153.58,0.13,True
25,1.0,2,0.3,0.25,0.5,4,19260817,Plain,,0.0833,0.0797,0.0817,0.1424,0.1427,0.1426,115810249588295.72,114385989647739.8,115041025730439.08,0.14,True
25,1.0,2,0.3,0.25,0.25,16,19260817,Plain,,0.1156,0.1153,0.1117,0.1399,0.1399,0.1403,104877782444796.69,104056923983686.84,103752980645905.77,0.13,True
50,1.0,2,0.3,0.25,0.25,16,19260817,Plain,,0.1278,0.1071,0.1112,0.1389,0.1406,0.1403,108095303379891.9,108092734629531.98,107523206016924.62,0.19,True
25,0.01,2,0.3,0.25,0.25,16,19260817,Plain,,0.027,0.0269,0.0277,0.1468,0.1468,0.1468,98215797177837.77,98067845227081.56,98184111893921.31,0.13,True
25,1.0,4,0.3,0.25,0.25,16,19260817,Plain,,0.1593,0.0874,0.0926,0.1364,0.1421,0.1418,109779572456657.7,112158390664287.23,110561950087849.12,0.16,True
25,1.0,2,0.5,0.25,0.25,16,19260817,Plain,,0.1156,0.1153,0.1117,0.1399,0.1399,0.1403,104876636081179.64,104057489789767.05,103753888509607.31,0.13,True
25,1.0,2,0.3,0.5,0.25,16,19260817,Plain,,0.1209,0.1002,0.1115,0.1395,0.1411,0.1403,100996958452976.6,99268402501939.4,100911335967622.05,0.14,True
25,1.0,2,0.3,0.25,0.5,16,19260817,Plain,,0.1159,0.1124,0.104,0.1399,0.1402,0.1409,103310933915054.2,102903685000250.38,103022538075241.12,0.14,True
25,1.0,2,0.3,0.25,0.25,64,19260817,Plain,,0.1347,0.106,0.094,0.1384,0.1407,0.1417,96421603313577.8,97681306394491.84,98019551974097.28,0.13,True
50,1.0,2,0.3,0.5,0.25,4,19260817,Plain,,0.0924,0.0857,0.0862,0.1417,0.1423,0.1423,112486028778343.48,111914146818046.36,112537484998837.92,0.19,True
25,0.01,2,0.3,0.5,0.25,4,19260817,Plain,,0.0205,0.0207,0.0199,0.1472,0.1472,0.1474,98566777629747.28,98541008824089.58,98686963701088.77,0.13,True
25,1.0,4,0.3,0.5,0.25,4,19260817,Plain,,0.107,0.0745,0.0783,0.1406,0.1431,0.1429,117480564093864.86,118697075147054.2,118152263234612.69,0.16,True
25,1.0,2,0.5,0.5,0.25,4,19260817,Plain,,0.0881,0.084,0.086,0.1421,0.1424,0.1423,110508521284935.48,110003875507895.23,110347584300173.12,0.14,True
25,1.0,2,0.3,0.5,0.5,4,19260817,Plain,,0.0882,0.0839,0.0864,0.1421,0.1424,0.1423,109356431346005.44,108498124204431.44,109170480461019.4,0.15,True
100,1.0,2,0.3,0.25,0.25,4,19260817,Plain,,0.0946,0.0822,0.0855,0.1416,0.1425,0.1423,119188431480378.22,118645969797106.52,117244721789998.28,0.28,True
50,0.01,2,0.3,0.25,0.25,4,19260817,Plain,,0.0339,0.0343,0.0328,0.1462,0.1462,0.1464,97708798466147.44,97620591242538.4,97763227906032.28,0.18,True
50,1.0,4,0.3,0.25,0.25,4,19260817,Plain,,0.1229,0.0594,0.0557,0.1393,0.1443,0.1446,123071139638491.58,125720603342013.12,123805108156760.56,0.21,True
50,1.0,2,0.5,0.25,0.25,4,19260817,Plain,,0.0883,0.0805,0.0847,0.1421,0.1427,0.1424,116699862530482.84,116581157292972.44,115539569519487.88,0.18,True
50,1.0,2,0.3,0.25,0.5,4,19260817,Plain,,0.0898,0.0813,0.0823,0.1419,0.1426,0.1426,117897278955203.22,116541185835597.7,117379438158979.23,0.2,True
25,0.01,2,0.3,0.25,0.5,4,19260817,Plain,,0.0201,0.0206,0.0192,0.1473,0.1472,0.1474,98585343317672.58,98586981565207.16,98723519086125.02,0.14,True
25,1.0,4,0.3,0.25,0.5,4,19260817,Plain,,0.1037,0.0789,0.0803,0.1409,0.1428,0.1428,116154889239015.44,115254904523876.4,116910669935989.77,0.16,True
25,1.0,2,0.5,0.25,0.5,4,19260817,Plain,,0.0833,0.0797,0.0817,0.1424,0.1427,0.1426,115808392595127.44,114384175134671.05,115039146561074.48,0.14,True
25,0.01,2,0.5,0.25,0.25,4,19260817,Plain,,0.0202,0.0206,0.0194,0.1473,0.1472,0.1474,98581971240870.95,98553554968271.4,98686448545860.1,0.14,True
25,1.0,4,0.5,0.25,0.25,4,19260817,Plain,,0.1051,0.0781,0.0801,0.1407,0.1428,0.1428,113765574985433.56,113729381786950.44,113617656609780.77,0.14,True
25,1.0,2,0.7,0.25,0.25,4,19260817,Plain,,0.0811,0.0769,0.0823,0.1426,0.1429,0.1426,115663509035031.05,115232984302595.05,114158500231227.48,0.14,True
50,1.0,2,0.3,0.25,0.75,4,19260817,Plain,,0.0897,0.0828,0.0842,0.1419,0.1425,0.1424,119409843147970.02,117706619597083.14,118917446442128.31,0.23,True
25,0.01,2,0.3,0.25,0.75,4,19260817,Plain,,0.0202,0.0207,0.0193,0.1473,0.1472,0.1474,98585118924410.42,98570919384919.84,98679721051128.2,0.14,True
25,1.0,4,0.3,0.25,0.75,4,19260817,Plain,,0.1056,0.0765,0.0728,0.1407,0.143,0.1433,113937560318656.8,113297810422216.4,114170948518464.52,0.17,True
25,1.0,2,0.5,0.25,0.75,4,19260817,Plain,,0.0835,0.0797,0.0818,0.1424,0.1427,0.1426,114806672878618.56,113267776334322.42,114511174228387.72,0.14,True
25,1.0,2,0.3,0.5,0.75,4,19260817,Plain,,0.0861,0.0822,0.0852,0.1422,0.1425,0.1424,110675281066587.94,109795580778668.48,111385257414222.22,0.16,True
25,1.0,2,0.3,0.25,0.75,16,19260817,Plain,,0.1181,0.1002,0.1038,0.1397,0.1411,0.1409,101657614616233.06,101400312912046.69,101832668842010.06,0.15,True
50,1.0,2,0.3,0.25,0.75,16,19260817,Plain,,0.1301,0.1018,0.1006,0.1388,0.141,0.1412,105093437399555.28,105264683444458.31,105696984431493.6,0.21,True
25,0.01,2,0.3,0.25,0.75,16,19260817,Plain,,0.027,0.0268,0.0277,0.1468,0.1468,0.1468,98217946274497.2,98055580899440.6,98167600574909.4,0.14,True
25,1.0,4,0.3,0.25,0.75,16,19260817,Plain,,0.1598,0.0751,0.0622,0.1364,0.1431,0.1441,106027491225567.88,108896905429735.2,110888799112807.23,0.17,True
25,1.0,2,0.5,0.25,0.75,16,19260817,Plain,,0.1181,0.1002,0.1039,0.1397,0.1411,0.1409,101656467879327.5,101396064717662.64,101823542796003.05,0.14,True
25,1.0,2,0.3,0.5,0.75,16,19260817,Plain,,0.1207,0.1022,0.1145,0.1395,0.141,0.1401,103135951419396.08,102568627952374.06,101861220905526.36,0.16,True
25,1.0,2,0.3,0.25,0.75,64,19260817,Plain,,0.1362,0.1153,0.1034,0.1383,0.1399,0.1409,99727464945933.48,100764616511724.36,103006378043037.8,0.15,True
100,1.0,2,0.3,0.25,0.75,4,19260817,Plain,,0.0957,0.0823,0.0852,0.1415,0.1425,0.1424,120231218831109.95,118550108070824.31,119953341174831.88,0.35,True
50,0.01,2,0.3,0.25,0.75,4,19260817,Plain,,0.0339,0.0344,0.0329,0.1462,0.1462,0.1464,97706310652588.23,97633366121531.2,97747031493662.2,0.21,True
50,1.0,4,0.3,0.25,0.75,4,19260817,Plain,,0.1247,0.0667,0.0635,0.1392,0.1437,0.1441,121147511771879.78,122638610291615.05,124726452603506.64,0.27,True
50,1.0,2,0.5,0.25,0.75,4,19260817,Plain,,0.0897,0.0828,0.0842,0.1419,0.1425,0.1424,119407465332626.8,117704176386741.95,118914975142710.06,0.21,True
50,1.0,2,0.3,0.5,0.75,4,19260817,Plain,,0.0928,0.087,0.0868,0.1417,0.1422,0.1422,112658128027865.28,111976183371437.56,112852703464772.31,0.25,True
25,0.01,2,0.3,0.5,0.75,4,19260817,Plain,,0.0205,0.0206,0.0199,0.1472,0.1472,0.1474,98568080929210.02,98552314547523.92,98668930108764.69,0.16,True
25,1.0,4,0.3,0.5,0.75,4,19260817,Plain,,0.1111,0.0851,0.0783,0.1403,0.1423,0.1429,111608749083285.4,111273464636959.77,112585526388736.95,0.19,True
25,1.0,2,0.5,0.5,0.75,4,19260817,Plain,,0.0861,0.0822,0.0852,0.1422,0.1425,0.1424,110674002877138.52,109794385064792.62,111383845184084.0,0.17,True
25,0.01,2,0.5,0.25,0.75,4,19260817,Plain,,0.0202,0.0207,0.0193,0.1473,0.1472,0.1474,98584784966814.98,98570589084128.34,98679383369544.88,0.16,True
25,1.0,4,0.5,0.25,0.75,4,19260817,Plain,,0.1055,0.0768,0.0732,0.1407,0.1429,0.1433,113933751177836.1,113261333560289.56,114144577198541.08,0.17,True
25,1.0,2,0.7,0.25,0.75,4,19260817,Plain,,0.0835,0.0797,0.0818,0.1424,0.1427,0.1426,114804965963590.38,113266101100540.6,114509396769648.72,0.15,True
25,0.01,4,0.3,0.25,0.75,4,19260817,Plain,,0.0256,0.0254,0.0246,0.1469,0.1469,0.147,98282089821469.56,98117746643732.36,98214310882691.02,0.17,True
25,1.0,8,0.3,0.25,0.75,4,19260817,Plain,,0.2683,-0.0808,-0.057,0.1273,0.1547,0.153,139252833903960.95,163085068632992.38,165876826981669.12,0.23,True
50,1.0,2,0.9,0.25,0.25,4,19260817,Plain,,0.0882,0.0802,0.0823,0.1421,0.1427,0.1426,117482686491276.8,116445888634424.2,115929496147119.08,0.18,True
25,0.01,2,0.9,0.25,0.25,4,19260817,Plain,,0.0202,0.0206,0.0194,0.1473,0.1472,0.1474,98581310101075.0,98552902052646.95,98685779753694.56,0.13,True
25,1.0,4,0.9,0.25,0.25,4,19260817,Plain,,0.1058,0.0745,0.0784,0.1407,0.1431,0.1429,113988473407763.77,114236535624096.88,113348491144144.31,0.14,True
25,1.0,2,0.9,0.5,0.25,4,19260817,Plain,,0.0881,0.084,0.086,0.1421,0.1424,0.1423,110505648327522.48,110001053676839.72,110344352297099.88,0.13,True
25,1.0,2,0.9,0.25,0.5,4,19260817,Plain,,0.0833,0.0797,0.0817,0.1424,0.1427,0.1426,115804680498926.8,114380547305554.4,115035389530799.98,0.14,True
25,1.0,2,0.9,0.25,0.25,16,19260817,Plain,,0.1156,0.1153,0.1117,0.1399,0.1399,0.1403,104874587651678.72,104058220711078.0,103755327743899.1,0.14,True
50,1.0,2,0.9,0.25,0.25,16,19260817,Plain,,0.1283,0.1094,0.1112,0.1389,0.1404,0.1403,107760136476643.23,107916000929592.84,107627390374700.52,0.18,True
25,0.01,2,0.9,0.25,0.25,16,19260817,Plain,,0.027,0.0269,0.0278,0.1468,0.1468,0.1468,98213121664088.7,98059230737271.42,98169254980686.42,0.13,True
25,1.0,4,0.9,0.25,0.25,16,19260817,Plain,,0.1641,0.0706,0.0838,0.136,0.1434,0.1425,109218943197328.69,112517415697212.66,110959804070396.94,0.14,True
