n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,silent,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
200.0,0.0001,2.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.0017,0.0019,0.0016,0.1486,0.1486,0.1487,99598863247701.31,99590690290238.48,99598614785403.78,0.93
400.0,0.0001,4.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.004,0.0043,0.0036,0.1485,0.1485,0.1486,99483400330364.92,99463140534176.52,99487812864255.12,2.47
400.0,0.0001,2.0,0.5,0.5,0.75,1024.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513589011884.06,99497790964773.84,99515668031985.7,1.71
400.0,0.0001,2.0,0.3,0.5,0.75,256.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513701745517.7,99497901564124.23,99515781759627.84,1.72
400.0,0.0001,2.0,0.3,0.5,0.75,4096.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513701745517.7,99497901564124.23,99515781759627.84,1.66
200.0,0.0001,2.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607136327104.7,99601310479758.84,99606314413549.84,0.81
400.0,0.0001,4.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.0038,0.004,0.0035,0.1485,0.1485,0.1486,99493546127297.38,99475578072232.72,99497386021712.6,2.13
400.0,0.0001,2.0,0.5,0.25,0.75,256.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527768309283.9,99515621406817.38,99528799634830.6,1.53
200.0,0.0001,2.0,0.3,0.25,0.75,4096.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607136327104.7,99601310479758.84,99606314413549.84,0.85
400.0,0.0001,4.0,0.3,0.25,0.75,4096.0,19260817.0,1.0,0.0038,0.004,0.0035,0.1485,0.1485,0.1486,99493546127297.38,99475578072232.72,99497386021712.6,2.12
400.0,0.0001,2.0,0.5,0.25,0.75,4096.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527768309283.9,99515621406817.38,99528799634830.6,1.54
200.0,0.0001,4.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.0019,0.002,0.0018,0.1486,0.1486,0.1487,99588941816019.98,99580369297167.48,99590010080172.6,1.11
200.0,0.0001,2.0,0.5,0.25,0.75,1024.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607082596505.9,99601257090321.5,99606260495358.2,0.8
200.0,0.0001,2.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607150002068.1,99601030097066.72,99606200542528.12,0.68
400.0,0.01,2.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.0608,0.0695,0.0517,0.1442,0.1435,0.145,94261232039730.4,93831612562246.1,94358052906905.42,1.29
400.0,0.0001,2.0,0.9,0.5,0.25,65535.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513565414373.14,99497955312079.9,99515643032328.52,1.36
400.0,0.0001,2.0,0.9,0.25,0.5,65535.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527437966586.28,99515007789843.6,99528695877782.05,1.43
200.0,0.01,2.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.0544,0.061,0.0487,0.1447,0.1442,0.1452,95444860006013.95,95066872492973.44,95527723721907.48,0.67
400.0,0.01,4.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.0729,0.0732,0.0531,0.1432,0.1432,0.1448,93423019213290.84,93536255897135.08,93853769548290.72,1.64
400.0,0.01,2.0,0.7,0.25,0.25,65535.0,19260817.0,1.0,0.0608,0.0695,0.0517,0.1442,0.1435,0.145,94264804224585.64,93836677325924.28,94362784797988.44,1.28
400.0,0.01,2.0,0.9,0.5,0.25,65535.0,19260817.0,1.0,0.0617,0.0701,0.0522,0.1441,0.1435,0.1449,94166297323203.23,93779439866484.95,94299584841821.2,1.41
400.0,0.01,2.0,0.9,0.25,0.5,65535.0,19260817.0,1.0,0.0608,0.0695,0.0518,0.1442,0.1435,0.1449,94262275765067.23,93820062232580.88,94367545326663.6,1.57
400.0,0.01,2.0,0.9,0.25,0.25,13684.0,19260817.0,1.0,0.0608,0.0695,0.0517,0.1442,0.1435,0.145,94261232039730.4,93831612562246.1,94358052906905.42,1.37
200.0,0.0001,2.0,0.9,0.5,0.25,65535.0,19260817.0,1.0,0.0017,0.0019,0.0016,0.1486,0.1486,0.1487,99598810848268.31,99590819356488.8,99598596289607.98,0.8
400.0,0.0001,4.0,0.9,0.5,0.25,65535.0,19260817.0,1.0,0.004,0.0043,0.0036,0.1485,0.1485,0.1486,99482194254923.28,99462597253064.12,99486076160595.62,1.81
400.0,0.0001,2.0,0.7,0.5,0.25,65535.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513679281706.84,99498066895844.34,99515757815629.23,1.35
400.0,0.0001,2.0,0.9,0.5,0.5,65535.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513339705693.78,99497364283296.94,99515209784600.34,1.52
400.0,0.0001,2.0,0.9,0.5,0.25,13684.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513565414373.14,99497955312079.9,99515643032328.52,1.34
200.0,0.0001,2.0,0.9,0.25,0.5,65535.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99606985239052.28,99601102777948.4,99606201270190.12,0.75
400.0,0.0001,4.0,0.9,0.25,0.5,65535.0,19260817.0,1.0,0.0038,0.004,0.0035,0.1485,0.1485,0.1486,99492706935487.69,99474621780039.2,99496376368279.84,1.88
400.0,0.0001,2.0,0.7,0.25,0.5,65535.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527543503220.95,99515112242127.77,99528801721055.23,1.42
400.0,0.0001,2.0,0.9,0.25,0.5,13684.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527437966586.28,99515007789843.6,99528695877782.05,1.4
200.0,0.0001,2.0,0.7,0.25,0.25,65535.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607203726119.62,99601083391277.12,99606254534259.12,0.72
400.0,0.0001,4.0,0.7,0.25,0.25,65535.0,19260817.0,1.0,0.0038,0.004,0.0035,0.1485,0.1485,0.1486,99493431794857.31,99475881805257.62,99496881636272.2,1.64
400.0,0.0001,2.0,0.7,0.25,0.25,13684.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527728432266.08,99515252954079.6,99528718082783.56,1.31
200.0,0.0001,4.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.0019,0.002,0.0018,0.1486,0.1486,0.1487,99588599634848.52,99580264203906.9,99589259935539.48,0.87
200.0,0.0001,2.0,0.9,0.25,0.25,13684.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607150002068.1,99601030097066.72,99606200542528.12,0.71
200.0,0.0001,2.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99606975199854.05,99601150403628.72,99606152737688.48,0.83
400.0,0.01,2.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.0607,0.0694,0.0518,0.1442,0.1435,0.1449,94257912214778.6,93824931551137.84,94356967664800.95,1.7
400.0,0.0001,2.0,0.9,0.5,0.75,65535.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513363621870.52,99497569856674.95,99515440672553.05,1.72
200.0,0.01,2.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.0543,0.061,0.0488,0.1447,0.1442,0.1452,95441322477928.77,95059638092966.52,95540790744985.08,0.86
400.0,0.01,4.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.0731,0.0736,0.0531,0.1432,0.1432,0.1448,93408018318903.88,93521935871391.31,93911438311947.56,2.27
400.0,0.01,2.0,0.7,0.25,0.75,65535.0,19260817.0,1.0,0.0607,0.0694,0.0518,0.1442,0.1435,0.1449,94259513733262.4,93825112174459.12,94358940263798.44,1.67
400.0,0.01,2.0,0.9,0.5,0.75,65535.0,19260817.0,1.0,0.0617,0.07,0.0521,0.1441,0.1435,0.1449,94153188811549.02,93740677250896.28,94272597191066.95,1.86
400.0,0.01,2.0,0.9,0.25,0.75,13684.0,19260817.0,1.0,0.0607,0.0694,0.0518,0.1442,0.1435,0.1449,94257912214778.6,93824931551137.84,94356967664800.95,1.69
200.0,0.0001,2.0,0.9,0.5,0.75,65535.0,19260817.0,1.0,0.0017,0.0019,0.0016,0.1486,0.1486,0.1487,99598690902720.22,99590521261555.6,99598440814134.95,0.94
400.0,0.0001,4.0,0.9,0.5,0.75,65535.0,19260817.0,1.0,0.004,0.0043,0.0036,0.1485,0.1485,0.1486,99482131808945.2,99461859332381.42,99486435943018.62,2.46
400.0,0.0001,2.0,0.7,0.5,0.75,65535.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513476303630.69,99497680395624.7,99515554336272.06,1.68
400.0,0.0001,2.0,0.9,0.5,0.75,13684.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513363621870.52,99497569856674.95,99515440672553.05,1.7
200.0,0.0001,2.0,0.7,0.25,0.75,65535.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607028887564.14,99601203731914.2,99606206603632.66,0.82
400.0,0.0001,4.0,0.7,0.25,0.75,65535.0,19260817.0,1.0,0.0038,0.004,0.0035,0.1485,0.1485,0.1486,99492741625804.62,99474727769843.48,99496504301881.66,2.13
400.0,0.0001,2.0,0.7,0.25,0.75,13684.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527662644939.66,99515516813728.88,99528693684972.95,1.5
200.0,0.0001,4.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.0019,0.002,0.0018,0.1486,0.1486,0.1487,99588327918555.2,99579663490661.2,99589285152071.95,1.14
200.0,0.0001,2.0,0.9,0.25,0.75,13684.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99606975199854.05,99601150403628.72,99606152737688.48,0.82
200.0,1.0,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.1371,0.0251,0.0051,0.1382,0.1469,0.1485,113632007251772.05,120886502859636.64,121816915521070.72,0.72
400.0,1.0,4.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.4592,-0.288,-0.2897,0.1094,0.1688,0.169,136159343364633.1,186215709564572.3,188554419695866.88,1.69
400.0,1.0,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.1885,0.0009,-0.0371,0.134,0.1487,0.1516,120160599407724.72,131454625506389.31,134847267766840.16,1.39
400.0,1.0,2.0,0.3,0.25,0.5,1024.0,19260817.0,1.0,0.1845,-0.0092,-0.031,0.1344,0.1495,0.1511,121954008006724.4,134729887991531.36,134342411853243.84,1.81
400.0,1.0,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.1777,0.0001,-0.0164,0.1349,0.1488,0.1501,121759723184629.28,133739042141258.05,133226683056177.8,1.45
200.0,1.0,4.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.3267,-0.1747,-0.1792,0.1221,0.1612,0.1616,127107626762113.38,157811687831674.56,157128850820362.5,0.86
200.0,1.0,2.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.1343,0.0241,0.005,0.1384,0.147,0.1485,114490668334693.3,121873847281978.94,121530047762443.22,0.69
200.0,1.0,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.1441,0.0245,-0.0028,0.1376,0.1469,0.1491,113578299899110.95,121104537494415.6,122944566886692.77,0.73
200.0,1.0,2.0,0.3,0.25,0.5,1024.0,19260817.0,1.0,0.141,0.0164,0.0073,0.1379,0.1475,0.1483,115521153082759.84,124635768622616.84,122582577277195.72,0.81
200.0,1.0,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.1371,0.0251,0.0051,0.1382,0.1469,0.1485,113632007251772.05,120886502859636.64,121816915521070.72,0.7
200.0,1.0,2.0,0.3,0.25,0.25,4096.0,19260817.0,1.0,0.1371,0.0251,0.0051,0.1382,0.1469,0.1485,113632007251772.05,120886502859636.64,121816915521070.72,0.71
400.0,1.0,4.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.4914,-0.2902,-0.311,0.1061,0.169,0.1704,136408226257956.84,197120638304236.6,195034501536343.4,1.85
400.0,1.0,2.0,0.5,0.5,0.25,1024.0,19260817.0,1.0,0.1953,-0.002,-0.0309,0.1335,0.1489,0.1511,118794613990118.86,132325918937679.88,133192626432077.56,1.39
400.0,1.0,2.0,0.3,0.5,0.5,1024.0,19260817.0,1.0,0.1989,0.0018,-0.0287,0.1332,0.1486,0.151,118753443342176.48,132930639179575.52,133193502541486.28,1.68
400.0,1.0,2.0,0.3,0.5,0.25,256.0,19260817.0,1.0,0.1885,0.0009,-0.0371,0.134,0.1487,0.1516,120160599407724.72,131454625506389.31,134847267766840.16,1.38
400.0,1.0,2.0,0.3,0.5,0.25,4096.0,19260817.0,1.0,0.1885,0.0009,-0.0371,0.134,0.1487,0.1516,120160599407724.72,131454625506389.31,134847267766840.16,1.69
400.0,1.0,4.0,0.3,0.25,0.25,4096.0,19260817.0,1.0,0.4592,-0.288,-0.2897,0.1094,0.1688,0.169,136159343364633.1,186215709564572.3,188554419695866.88,3.32
400.0,1.0,2.0,0.5,0.25,0.25,4096.0,19260817.0,1.0,0.1744,-0.0002,-0.0134,0.1352,0.1488,0.1498,121636735343245.31,131213763605139.16,132039205497275.14,1.31
400.0,1.0,2.0,0.3,0.25,0.5,4096.0,19260817.0,1.0,0.1845,-0.0092,-0.031,0.1344,0.1495,0.1511,121954008006724.4,134729887991531.36,134342411853243.84,1.51
400.0,1.0,4.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.4592,-0.288,-0.2897,0.1094,0.1688,0.169,136159343364633.1,186215709564572.3,188554419695866.88,1.61
400.0,1.0,2.0,0.5,0.25,0.25,256.0,19260817.0,1.0,0.1744,-0.0002,-0.0134,0.1352,0.1488,0.1498,121636735343245.31,131213763605139.16,132039205497275.14,1.35
400.0,1.0,2.0,0.3,0.25,0.5,256.0,19260817.0,1.0,0.1845,-0.0092,-0.031,0.1344,0.1495,0.1511,121954008006724.4,134729887991531.36,134342411853243.84,1.51
400.0,1.0,2.0,0.3,0.25,0.25,64.0,19260817.0,1.0,0.1732,0.0212,-0.0102,0.1353,0.1472,0.1496,121426438204452.78,130668197439478.56,132778786958835.8,1.31
400.0,1.0,4.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.4543,-0.2662,-0.2434,0.1099,0.1674,0.166,138026252653185.44,186915764881767.03,189470616656308.5,1.65
400.0,1.0,2.0,0.5,0.25,0.5,1024.0,19260817.0,1.0,0.1795,-0.0057,-0.0074,0.1348,0.1492,0.1494,121122830519747.86,134853765690158.77,133276146319802.78,1.56
200.0,1.0,2.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.1416,0.0214,0.0092,0.1378,0.1472,0.1482,114754590954914.9,123575666052304.44,122323599150111.52,0.9
400.0,1.0,4.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.5089,-0.304,-0.3056,0.1043,0.1699,0.1701,135653575586027.08,192386350691718.1,193437231235594.44,2.31
400.0,1.0,2.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.1996,-0.0069,-0.0365,0.1331,0.1493,0.1515,119522421109313.38,133110371654782.0,132898698078219.92,1.87
400.0,1.0,2.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.1822,-0.017,-0.0086,0.1345,0.15,0.1495,123031950541284.05,136210382677381.14,133792998002486.22,1.73
400.0,1.0,2.0,0.3,0.25,0.75,4096.0,19260817.0,1.0,0.1822,-0.017,-0.0086,0.1345,0.15,0.1495,123031950541284.05,136210382677381.14,133792998002486.22,1.8
200.0,1.0,4.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.3567,-0.1881,-0.1816,0.1193,0.1622,0.1618,127716701742040.69,161832583657493.47,163011298035250.3,1.19
200.0,1.0,2.0,0.5,0.25,0.75,1024.0,19260817.0,1.0,0.141,0.0346,-0.0005,0.1379,0.1462,0.1489,114834000590019.72,120883906210839.86,123106515130655.88,0.88
200.0,1.0,2.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.1527,0.0158,-0.0038,0.137,0.1476,0.1491,111755653954340.12,121264072203775.36,119472089987848.95,1.01
200.0,1.0,2.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.1416,0.0214,0.0092,0.1378,0.1472,0.1482,114754590954914.9,123575666052304.44,122323599150111.52,0.89
200.0,1.0,2.0,0.3,0.25,0.75,4096.0,19260817.0,1.0,0.1416,0.0214,0.0092,0.1378,0.1472,0.1482,114754590954914.9,123575666052304.44,122323599150111.52,0.89
400.0,1.0,4.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.5571,-0.2792,-0.3839,0.099,0.1683,0.1751,130837705530063.2,193551352736806.38,200713164857340.0,2.6
400.0,1.0,2.0,0.5,0.5,0.75,1024.0,19260817.0,1.0,0.1973,-0.015,-0.0302,0.1333,0.1499,0.1511,122253726982984.38,138682506562693.95,137592396469884.14,1.92
400.0,1.0,2.0,0.3,0.5,0.75,256.0,19260817.0,1.0,0.1996,-0.0069,-0.0365,0.1331,0.1493,0.1515,119522421109313.38,133110371654782.0,132898698078219.92,1.89
400.0,1.0,2.0,0.3,0.5,0.75,4096.0,19260817.0,1.0,0.1996,-0.0069,-0.0365,0.1331,0.1493,0.1515,119522421109313.38,133110371654782.0,132898698078219.92,1.91
400.0,1.0,4.0,0.3,0.25,0.5,1024.0,19260817.0,1.0,0.4957,-0.268,-0.3304,0.1057,0.1675,0.1717,134988588641551.52,192981832705877.5,198982900651010.75,2.0
400.0,1.0,4.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.5089,-0.304,-0.3056,0.1043,0.1699,0.1701,135653575586027.08,192386350691718.1,193437231235594.44,2.29
400.0,1.0,2.0,0.5,0.25,0.75,256.0,19260817.0,1.0,0.1837,0.0184,-0.0299,0.1344,0.1474,0.1511,121221876460206.36,131460832638089.69,134900884413593.77,1.74
400.0,1.0,2.0,0.3,0.25,0.75,64.0,19260817.0,1.0,0.1828,0.001,-0.0253,0.1345,0.1487,0.1507,120983176746651.16,130730593819478.34,133329106913722.66,1.66
400.0,1.0,4.0,0.3,0.25,0.75,4096.0,19260817.0,1.0,0.5089,-0.304,-0.3056,0.1043,0.1699,0.1701,135653575586027.08,192386350691718.1,193437231235594.44,2.29
400.0,1.0,2.0,0.5,0.25,0.75,4096.0,19260817.0,1.0,0.1837,0.0184,-0.0299,0.1344,0.1474,0.1511,121221876460206.36,131460832638089.69,134900884413593.77,1.68
400.0,1.0,2.0,0.3,0.25,0.75,13684.0,19260817.0,1.0,0.1822,-0.017,-0.0086,0.1345,0.15,0.1495,123031950541284.05,136210382677381.14,133792998002486.22,1.72
200.0,1.0,2.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.1331,0.0302,0.0011,0.1385,0.1465,0.1488,115243157737667.84,122343026132023.05,122542629803497.8,0.72
400.0,1.0,4.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.4577,-0.2099,-0.2245,0.1096,0.1636,0.1647,135386810663525.98,182780956004397.38,184711651052577.4,1.78
400.0,1.0,2.0,0.9,0.5,0.25,65535.0,19260817.0,1.0,0.1913,0.0104,-0.013,0.1338,0.148,0.1498,120206372649327.4,132943328769663.6,131248023961691.52,1.46
400.0,1.0,2.0,0.9,0.25,0.5,65535.0,19260817.0,1.0,0.1811,0.0066,-0.0259,0.1346,0.1483,0.1508,121471180113071.2,132889061454343.8,135416913083198.4,1.55
200.0,1.0,4.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.3261,-0.112,-0.1365,0.1221,0.1569,0.1587,127539465327619.72,153571280005454.5,157636158608160.78,0.97
200.0,1.0,2.0,0.7,0.25,0.25,65535.0,19260817.0,1.0,0.1337,0.035,0.0039,0.1385,0.1461,0.1486,114854495355693.58,120735128129469.7,121795769054927.6,0.72
200.0,1.0,2.0,0.9,0.5,0.25,65535.0,19260817.0,1.0,0.146,0.0308,0.0062,0.1375,0.1465,0.1484,112548243386823.84,121199898858810.28,119391302451887.56,0.77
200.0,1.0,2.0,0.9,0.25,0.5,65535.0,19260817.0,1.0,0.138,0.03,0.0017,0.1381,0.1465,0.1487,114854050689686.3,121545186811373.9,123875797088111.88,0.81
200.0,1.0,2.0,0.9,0.25,0.25,13684.0,19260817.0,1.0,0.1331,0.0302,0.0011,0.1385,0.1465,0.1488,115243157737667.84,122343026132023.05,122542629803497.8,0.68
400.0,1.0,4.0,0.7,0.25,0.25,65535.0,19260817.0,1.0,0.4559,-0.2231,-0.2404,0.1097,0.1645,0.1658,138385736771919.23,184416365606955.2,183230934704624.3,1.65
400.0,1.0,2.0,0.7,0.5,0.25,65535.0,19260817.0,1.0,0.194,0.0053,-0.0312,0.1336,0.1484,0.1512,119597446845276.88,131222113217830.02,133159956168235.62,1.42
400.0,1.0,2.0,0.7,0.25,0.5,65535.0,19260817.0,1.0,0.1841,0.0035,-0.0255,0.1344,0.1485,0.1507,121542208210619.14,133361856322761.78,133983785210522.72,1.53
400.0,1.0,2.0,0.7,0.25,0.25,13684.0,19260817.0,1.0,0.1741,0.0179,-0.015,0.1352,0.1474,0.15,121289693187722.4,130122005476105.69,132928492848356.56,1.38
400.0,1.0,4.0,0.9,0.5,0.25,65535.0,19260817.0,1.0,0.4936,-0.246,-0.2622,0.1059,0.1661,0.1672,137661736382637.8,186144503925515.2,191742131325943.88,1.81
400.0,1.0,2.0,0.9,0.5,0.5,65535.0,19260817.0,1.0,0.1976,-0.0096,-0.0389,0.1333,0.1495,0.1517,121049370866828.52,136075485219636.6,136009733270647.84,1.67
400.0,1.0,2.0,0.9,0.5,0.25,13684.0,19260817.0,1.0,0.1913,0.0104,-0.013,0.1338,0.148,0.1498,120206372649327.4,132943328769663.6,131248023961691.52,1.47
200.0,1.0,2.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.1397,0.0346,0.0126,0.138,0.1462,0.1479,114886347656789.42,124132093829274.98,122802438363156.0,0.89
400.0,1.0,4.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.5001,-0.2601,-0.2741,0.1052,0.167,0.168,135193455795236.3,191808675305699.0,194547140526544.62,2.23
400.0,1.0,2.0,0.7,0.25,0.75,65535.0,19260817.0,1.0,0.1857,0.003,-0.018,0.1343,0.1485,0.1502,122355486530890.58,135655061739016.77,135032479921636.84,1.7
400.0,1.0,2.0,0.9,0.5,0.75,65535.0,19260817.0,1.0,0.1938,-0.0005,-0.0318,0.1336,0.1488,0.1512,121211589982870.86,136135811866387.78,132367532513995.88,1.84
200.0,1.0,4.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.3603,-0.1548,-0.1655,0.119,0.1599,0.1607,128847577451291.5,162812955485148.5,161411962782595.2,1.16
200.0,1.0,2.0,0.7,0.25,0.75,65535.0,19260817.0,1.0,0.1409,0.0297,0.0171,0.1379,0.1465,0.1476,116809187195528.14,124224662870539.36,123775459305149.56,0.92
200.0,1.0,2.0,0.9,0.5,0.75,65535.0,19260817.0,1.0,0.1501,0.0279,-0.0043,0.1372,0.1467,0.1492,113659547395950.56,122372236011103.12,120954551196692.2,1.02
200.0,1.0,2.0,0.9,0.25,0.75,13684.0,19260817.0,1.0,0.1397,0.0346,0.0126,0.138,0.1462,0.1479,114886347656789.42,124132093829274.98,122802438363156.0,0.9
400.0,1.0,4.0,0.9,0.25,0.5,65535.0,19260817.0,1.0,0.4893,-0.2226,-0.2723,0.1063,0.1645,0.1679,135643645625055.77,185679136470671.38,192323761736699.12,1.96
400.0,1.0,2.0,0.9,0.25,0.5,13684.0,19260817.0,1.0,0.1811,0.0066,-0.0259,0.1346,0.1483,0.1508,121471180113071.2,132889061454343.8,135416913083198.4,1.55
400.0,1.0,4.0,0.7,0.25,0.75,65535.0,19260817.0,1.0,0.5058,-0.2785,-0.2279,0.1046,0.1682,0.1649,132493743138874.3,190391524718736.1,186793793815744.97,2.28
400.0,1.0,2.0,0.5,0.25,0.75,65535.0,19260817.0,1.0,0.1837,0.0184,-0.0299,0.1344,0.1474,0.1511,121221876460206.36,131460832638089.69,134900884413593.77,1.69
400.0,1.0,2.0,0.7,0.5,0.75,65535.0,19260817.0,1.0,0.1962,-0.0008,-0.0381,0.1334,0.1488,0.1517,119555357200867.64,134019426326966.84,134752776156088.12,1.84
400.0,1.0,2.0,0.7,0.25,0.75,13684.0,19260817.0,1.0,0.1857,0.003,-0.018,0.1343,0.1485,0.1502,122355486530890.58,135655061739016.77,135032479921636.84,1.7
200.0,0.0001,16.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0087,0.0021,0.0018,0.1481,0.1486,0.1487,99178550531367.1,99391135260236.23,99394156204136.4,315.05
400.0,0.01,16.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.6231,0.0609,0.0477,0.0913,0.1442,0.1453,57126462263789.39,88055135911458.16,88084040637129.42,624.07
400.0,0.0001,8.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0051,0.0046,0.0039,0.1484,0.1484,0.1486,99416988287443.52,99432048063424.52,99455127873189.88,4.13
400.0,0.0001,16.0,0.3,0.75,0.5,1024.0,19260817.0,1.0,0.0173,0.0043,0.0036,0.1475,0.1485,0.1486,98680567401327.4,99116862777255.56,99119429114067.72,628.42
400.0,0.0001,16.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.0173,0.0042,0.0036,0.1475,0.1485,0.1486,98676573975772.2,99108125475593.62,99111871520835.08,625.04
200.0,0.01,16.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.4503,0.0618,0.0498,0.1103,0.1441,0.1451,70251558901292.52,88524780437064.47,89018749308164.56,304.38
400.0,0.01,8.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.159,0.0748,0.0515,0.1364,0.1431,0.145,88570157034652.05,93218101945168.78,93360119771590.48,4.18
400.0,0.01,16.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.6017,0.0601,0.0476,0.0939,0.1442,0.1453,58789665163294.86,88233823415072.97,88302625719154.84,622.26
400.0,0.01,16.0,0.3,0.75,0.5,1024.0,19260817.0,1.0,0.6382,0.06,0.0475,0.0895,0.1442,0.1453,55624492171374.33,88255798922414.0,88768810449205.2,632.79
400.0,0.01,16.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.6231,0.0609,0.0477,0.0913,0.1442,0.1453,57126462263789.39,88055135911458.16,88084040637129.42,637.71
400.0,0.01,16.0,0.3,0.75,0.25,4096.0,19260817.0,1.0,0.6231,0.0609,0.0477,0.0913,0.1442,0.1453,57126462263789.39,88055135911458.16,88084040637129.42,630.51
200.0,0.0001,8.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0026,0.0023,0.002,0.1486,0.1486,0.1487,99550220726527.0,99557488491583.6,99567437271653.77,2.11
