n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,silent,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
25.0,0.0001,16.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.0022,0.001,0.001,0.2514,0.2515,0.2516,284890533151134.0,285038967890755.94,285361597107968.6,5.26
400.0,0.0001,2.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.0159,0.0159,0.0158,0.2496,0.2496,0.2498,282898294878903.1,282873653956319.44,283197688355658.8,1.81
400.0,1.0,16.0,0.9,0.25,0.75,4.0,19260817.0,1.0,1.0,0.0889,0.0887,0.0,0.2402,0.2403,1791.0833,210515158543897.1,207058615128856.9,52.49
400.0,0.0001,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0159,0.0158,0.0158,0.2496,0.2496,0.2498,282905926567921.4,282880064709039.75,283201048209851.44,1.39
400.0,0.0001,16.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0422,0.0152,0.0149,0.2463,0.2497,0.2499,279172148485947.7,283227310876648.44,283601034376108.56,1203.72
25.0,0.0001,2.0,0.9,0.75,0.75,65535.0,19260817.0,1.0,0.0012,0.0012,0.0012,0.2515,0.2515,0.2516,285024373095887.1,284997716230245.6,285319423871695.44,0.28
25.0,1.0,2.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.3523,0.3417,0.3349,0.2025,0.2042,0.2053,183664817647057.0,187321462395259.38,187274407114524.75,0.19
400.0,1.0,16.0,0.9,0.75,0.75,1024.0,19260817.0,1.0,1.0,0.0761,0.0582,0.0,0.2419,0.2443,28.8411,221415507764156.75,224418602753910.53,1231.26
25.0,0.0001,16.0,0.9,0.25,0.75,4.0,19260817.0,1.0,0.0021,0.0011,0.0011,0.2514,0.2515,0.2516,284897002932347.4,285021882867206.1,285341990336181.8,3.26
25.0,0.0001,2.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.001,0.001,0.001,0.2515,0.2515,0.2516,285052936523519.3,285024677054942.44,285347080675870.25,0.21
400.0,1.0,2.0,0.9,0.75,0.75,1024.0,19260817.0,1.0,0.5208,0.328,0.3141,0.1742,0.2063,0.2085,143777948228718.56,174338419722017.56,178209923632098.47,2.45
400.0,0.0001,16.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.0411,0.0162,0.0158,0.2464,0.2496,0.2498,279323009575539.6,283064342445381.25,283436551700496.4,429.31
400.0,1.0,2.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.5047,0.3336,0.2963,0.1771,0.2054,0.2112,147196881822528.94,175986623659270.84,180876546234756.4,1.96
25.0,0.0001,2.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.0009,0.0009,0.0009,0.2515,0.2515,0.2517,285074474824350.3,285045688695040.2,285366841799766.4,0.17
400.0,1.0,16.0,0.9,0.75,0.25,65535.0,19260817.0,1.0,1.0,0.1252,0.1023,0.0,0.2354,0.2385,82.4627,220278655456787.2,223171518120343.56,1209.74
400.0,0.0001,16.0,0.3,0.75,0.75,65535.0,19260817.0,1.0,0.0414,0.0165,0.0162,0.2464,0.2495,0.2497,279275001400917.9,283018062341909.3,283379804939790.44,739.73
25.0,0.0001,16.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0027,0.001,0.001,0.2513,0.2515,0.2516,284819852982992.94,285044574910536.56,285370510198447.9,47.34
400.0,1.0,2.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.492,0.344,0.3301,0.1794,0.2038,0.2061,149510914846289.9,174121091355079.3,176463115057710.28,0.93
400.0,1.0,16.0,0.9,0.75,0.75,65535.0,19260817.0,1.0,1.0,0.0761,0.0582,0.0,0.2419,0.2443,28.8411,221415507764156.75,224418602753910.53,768.42
25.0,1.0,16.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.9959,0.0046,-0.0156,0.016,0.2511,0.2537,3559808853460.5303,229193172030044.06,234987278992912.34,49.07
400.0,0.0001,16.0,0.3,0.75,0.25,4.0,19260817.0,1.0,0.0427,0.0172,0.0169,0.2462,0.2495,0.2496,279074069224770.66,282873480541192.2,283226208011783.6,57.64
400.0,0.0001,16.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.0406,0.0173,0.0169,0.2465,0.2495,0.2496,279390201296179.88,282894008898870.56,283267105807422.0,291.63
400.0,0.0001,2.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.0131,0.0132,0.0132,0.25,0.25,0.2501,283299798608790.94,283269604999174.3,283584953204946.4,0.89
400.0,0.0001,2.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.0159,0.0158,0.0158,0.2496,0.2496,0.2498,282905926567921.4,282880064709039.75,283201048209851.44,0.91
400.0,0.0001,16.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.0418,0.0183,0.0181,0.2463,0.2493,0.2495,279200334824139.88,282689755796431.8,283031668477298.4,65.41
25.0,1.0,2.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.391,0.3684,0.3492,0.1964,0.2,0.2031,173961892587845.75,179982633639960.47,181642544290419.06,0.14
25.0,0.0001,2.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.0012,0.0012,0.0012,0.2515,0.2515,0.2516,285024298365997.7,284997645506559.9,285319348829435.56,0.21
25.0,0.0001,16.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0026,0.001,0.001,0.2513,0.2515,0.2516,284823989546988.1,285036679222127.44,285361304451607.25,16.63
25.0,0.0001,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0011,0.0011,0.0011,0.2515,0.2515,0.2516,285044845189266.3,285015607001028.25,285337844019091.3,0.13
400.0,1.0,16.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,1.0,0.1165,0.0597,0.0,0.2365,0.2441,315.8113,215335403825476.47,220245304263039.47,289.51
25.0,1.0,16.0,0.9,0.75,0.75,65535.0,19260817.0,1.0,0.9932,0.0789,0.0598,0.0208,0.2415,0.2441,6751061420377.848,221335141662331.16,224999739277763.97,48.79
400.0,0.0001,2.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.0159,0.0159,0.0158,0.2496,0.2496,0.2498,282898294878903.1,282873653956319.44,283197688355658.8,1.2
400.0,0.0001,16.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,0.0329,0.0139,0.0136,0.2475,0.2499,0.2501,280596447851871.38,283437275327974.44,283803407167244.3,282.96
25.0,1.0,2.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.3351,0.3279,0.3217,0.2052,0.2063,0.2074,182006035056039.5,185741940352644.1,183591146184115.84,0.12
400.0,1.0,16.0,0.9,0.25,0.25,65535.0,19260817.0,1.0,1.0,0.1165,0.0597,0.0,0.2365,0.2441,315.8113,215335403825476.47,220245304263039.47,288.29
25.0,0.0001,2.0,0.9,0.25,0.75,4.0,19260817.0,1.0,0.0009,0.0009,0.0009,0.2515,0.2515,0.2517,285074523166777.44,285045790281193.3,285366865085205.4,0.15
400.0,0.0001,16.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.0412,0.0184,0.0183,0.2464,0.2493,0.2495,279287466276103.47,282671196509752.0,282993961347344.44,40.83
25.0,1.0,2.0,0.9,0.25,0.75,4.0,19260817.0,1.0,0.3341,0.3342,0.3193,0.2054,0.2053,0.2077,184395426854143.94,187552167088161.47,186306406740056.2,0.14
400.0,1.0,16.0,0.9,0.75,0.25,4.0,19260817.0,1.0,1.0,0.0701,0.0773,0.0,0.2427,0.2418,551.9589,218995972248992.38,214070603554380.16,57.41
25.0,0.0001,16.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.0026,0.0011,0.0011,0.2513,0.2515,0.2516,284832137265323.7,285021757860186.2,285343256929995.06,16.95
400.0,1.0,2.0,0.9,0.25,0.75,65535.0,19260817.0,1.0,0.5015,0.3427,0.3133,0.1777,0.204,0.2086,147933254828082.12,174846141355448.2,179629573833139.56,1.29
400.0,0.0001,2.0,0.9,0.75,0.25,1024.0,19260817.0,1.0,0.0188,0.0188,0.0187,0.2493,0.2493,0.2494,282465704732684.3,282450305413533.56,282782799899737.06,1.08
25.0,0.0001,2.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.001,0.001,0.001,0.2515,0.2515,0.2516,285052012200951.8,285024587430987.44,285347087177046.6,0.16
25.0,0.0001,2.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0012,0.0012,0.0012,0.2515,0.2515,0.2516,285024795145213.4,284997390086052.2,285319365119464.7,0.15
400.0,1.0,2.0,0.9,0.75,0.25,65535.0,19260817.0,1.0,0.5112,0.3388,0.3248,0.1759,0.2046,0.2069,145746710325808.3,173931602716397.0,176654083940888.75,1.13
400.0,1.0,2.0,0.3,0.25,0.25,4.0,19260817.0,1.0,0.3909,0.3606,0.3363,0.1964,0.2012,0.2051,172565127745656.47,179814967052357.75,180617992403743.75,0.93
25.0,1.0,16.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.9972,0.081,0.0654,0.0132,0.2412,0.2434,4744350347847.92,214809589765393.5,216944081402629.66,2.61
100.0,0.01,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.3404,0.3187,0.3093,0.2044,0.2077,0.2092,218298580887827.88,222621383546038.5,223477596526573.3,1.33
25.0,1.0,16.0,0.9,0.75,0.75,1024.0,19260817.0,1.0,0.9932,0.0789,0.0598,0.0208,0.2415,0.2441,6751061420377.848,221335141662331.16,224999739277763.97,51.04
400.0,0.0001,16.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.0422,0.0152,0.0149,0.2463,0.2497,0.2499,279172148485947.7,283227310876648.44,283601034376108.56,775.56
50.0,0.01,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.2349,0.2218,0.2186,0.2201,0.222,0.2225,244806001851460.03,247104033278088.16,247538843822733.1,0.71
200.0,0.01,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.4225,0.3872,0.3702,0.1912,0.197,0.1998,188580230001699.44,196313725896318.84,197516983705461.47,2.6
100.0,0.0001,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.0069,0.0066,0.0065,0.2508,0.2508,0.2509,284211752711330.8,284234958573566.8,284560064537356.56,1.36
100.0,1.0,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.8584,0.0763,0.0334,0.0947,0.2418,0.2475,55008977219411.87,184967681065243.12,189124692077458.78,1.39
100.0,0.01,4.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.2916,0.288,0.2806,0.2118,0.2123,0.2135,227882442587566.0,229119584281361.4,229666631608495.47,0.52
100.0,0.01,16.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.5438,0.2157,0.2113,0.17,0.2228,0.2236,188017097008945.9,250984876477187.9,251634016589811.34,140.17
100.0,0.01,8.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.3413,0.3194,0.3095,0.2042,0.2076,0.2092,218033090585051.78,222403048323563.06,223288265159614.88,1.35
100.0,0.01,8.0,0.9,0.5,0.5,1024.0,19260817.0,1.0,0.3394,0.3181,0.3086,0.2045,0.2078,0.2093,218552403623085.88,222799608058179.28,223679535335189.1,1.39
100.0,0.01,8.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.3354,0.316,0.3057,0.2052,0.2081,0.2098,219720273769196.06,223648757755813.53,224681508106097.3,0.95
100.0,0.01,8.0,0.7,0.75,0.5,1024.0,19260817.0,1.0,0.3416,0.3195,0.3102,0.2042,0.2076,0.2091,217840798936585.66,222306646266008.06,223090806051607.47,1.57
100.0,0.01,8.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.3405,0.3181,0.3089,0.2044,0.2078,0.2093,218281219872467.97,222791875815095.2,223515316633251.53,1.18
100.0,0.01,8.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.3399,0.3189,0.3097,0.2045,0.2077,0.2092,218345993447153.75,222528123849418.84,223286399504017.8,1.63
100.0,0.01,8.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.3404,0.3187,0.3093,0.2044,0.2077,0.2092,218298580887827.88,222621383546038.5,223477596526573.3,1.37
100.0,0.01,8.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.3404,0.3187,0.3093,0.2044,0.2077,0.2092,218298580887827.88,222621383546038.5,223477596526573.3,1.42
400.0,0.01,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.4779,0.4133,0.3913,0.1818,0.1928,0.1964,165511205234352.47,179232902861997.56,180998476135409.88,5.19
200.0,0.0001,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.0137,0.013,0.0129,0.2499,0.25,0.2501,283233524028193.5,283311331814440.1,283636157559244.2,2.64
200.0,1.0,8.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.9436,0.0006,-0.0237,0.0598,0.2516,0.2547,27102829257202.293,189006131414395.62,191396610167312.12,2.67
200.0,0.01,4.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.3616,0.3589,0.3449,0.2011,0.2015,0.2038,202192126901225.34,204215823782943.5,204838832751435.16,1.0
200.0,0.01,16.0,0.7,0.5,0.5,1024.0,19260817.0,1.0,0.7345,0.2925,0.285,0.1297,0.2117,0.2129,132846603843191.02,231904057466389.56,232722302789542.03,276.07
200.0,0.01,8.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.4233,0.3871,0.3703,0.1911,0.197,0.1998,188302621728059.78,196247437555171.3,197325137174071.28,2.66
200.0,0.01,8.0,0.9,0.5,0.5,1024.0,19260817.0,1.0,0.4211,0.3868,0.3696,0.1915,0.1971,0.1999,188956868391713.62,196521273052088.3,197775466734466.9,2.62
200.0,0.01,8.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.419,0.3852,0.3682,0.1918,0.1973,0.2001,189893969478382.84,197356001368416.44,198722024781419.06,1.83
200.0,0.01,8.0,0.7,0.75,0.5,1024.0,19260817.0,1.0,0.4224,0.3865,0.37,0.1912,0.1971,0.1998,188090675643486.1,195929048329009.38,197084639540677.22,3.06
200.0,0.01,8.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.4226,0.386,0.3694,0.1912,0.1972,0.1999,188654207209761.8,196691663727577.62,197716452452907.4,2.27
200.0,0.01,8.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.422,0.3868,0.3705,0.1913,0.197,0.1997,188709006068707.97,196384267073394.8,197425972374630.28,3.01
200.0,0.01,8.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.4225,0.3872,0.3702,0.1912,0.197,0.1998,188580230001699.44,196313725896318.84,197516983705461.47,2.65
200.0,0.01,8.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.4225,0.3872,0.3702,0.1912,0.197,0.1998,188580230001699.44,196313725896318.84,197516983705461.47,2.63
50.0,0.01,8.0,0.7,0.75,0.5,1024.0,19260817.0,1.0,0.2361,0.2225,0.2187,0.2199,0.2219,0.2225,244607609307788.53,247031429680584.2,247550513913282.3,0.85
100.0,0.0001,8.0,0.7,0.75,0.5,1024.0,19260817.0,1.0,0.0069,0.0066,0.0066,0.2508,0.2508,0.2509,284206415886503.1,284231162671593.94,284553580439112.75,1.55
100.0,1.0,8.0,0.7,0.75,0.5,1024.0,19260817.0,1.0,0.8605,0.056,0.0612,0.094,0.2445,0.2439,55136920771848.41,188131996176499.53,187531898868545.03,1.58
100.0,0.01,4.0,0.7,0.75,0.5,1024.0,19260817.0,1.0,0.2941,0.2898,0.2812,0.2114,0.2121,0.2135,227122026501514.75,228418252069699.25,229223881627441.0,0.56
100.0,0.01,16.0,0.7,0.75,0.5,1024.0,19260817.0,1.0,0.5398,0.2149,0.2107,0.1707,0.223,0.2237,188650167739139.2,251189866490136.3,251817276672278.28,200.06
100.0,0.01,8.0,0.5,0.75,0.5,1024.0,19260817.0,1.0,0.3427,0.3198,0.3115,0.204,0.2075,0.2089,217521507455657.47,222091644059103.16,222710366650312.84,1.57
100.0,0.01,8.0,0.9,0.75,0.5,1024.0,19260817.0,1.0,0.3406,0.3187,0.3097,0.2044,0.2077,0.2092,218118871681376.28,222527123809182.06,223262362709906.94,1.57
100.0,0.01,8.0,0.7,0.75,0.25,1024.0,19260817.0,1.0,0.3416,0.3182,0.3106,0.2042,0.2078,0.209,217913449556032.34,222533886593896.6,223106888702898.22,1.4
100.0,0.01,8.0,0.7,0.75,0.75,1024.0,19260817.0,1.0,0.3413,0.3192,0.3098,0.2042,0.2076,0.2092,217883059262909.53,222251059781590.66,223158510555122.2,1.77
100.0,0.01,8.0,0.7,0.75,0.5,256.0,19260817.0,1.0,0.3416,0.3195,0.3102,0.2042,0.2076,0.2091,217840798936585.66,222306646266008.06,223090806051607.47,1.55
100.0,0.01,8.0,0.7,0.75,0.5,4096.0,19260817.0,1.0,0.3416,0.3195,0.3102,0.2042,0.2076,0.2091,217840798936585.66,222306646266008.06,223090806051607.47,1.55
50.0,0.01,8.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.2356,0.2226,0.2191,0.22,0.2219,0.2225,244638603558270.56,246919170492763.25,247390225133633.62,0.72
100.0,0.0001,8.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.0069,0.0066,0.0065,0.2508,0.2508,0.2509,284206908422880.56,284231025142795.44,284555561343218.7,1.33
100.0,1.0,8.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.8536,-0.0086,0.039,0.0963,0.2527,0.2468,56754881610100.73,193045861019168.3,188653906141557.88,1.37
100.0,0.01,4.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.2917,0.288,0.2807,0.2118,0.2123,0.2135,227861801692549.9,229100966486793.53,229647189321377.53,0.51
100.0,0.01,16.0,0.5,0.5,0.5,1024.0,19260817.0,1.0,0.5666,0.2211,0.2138,0.1657,0.2221,0.2232,182201775434511.7,249680162934246.16,250845229826155.38,138.55
100.0,0.01,8.0,0.3,0.5,0.5,1024.0,19260817.0,1.0,0.3427,0.3199,0.3104,0.204,0.2075,0.2091,217700097778438.22,222200371953820.22,223061816427337.0,1.34
100.0,0.01,8.0,0.5,0.25,0.5,1024.0,19260817.0,1.0,0.3366,0.3169,0.3057,0.205,0.208,0.2098,219417370586479.2,223382708564269.84,224609135614029.72,0.95
100.0,0.01,8.0,0.5,0.5,0.25,1024.0,19260817.0,1.0,0.3413,0.318,0.3093,0.2042,0.2078,0.2092,218082254834653.84,222718885029906.47,223358857881114.9,1.17
100.0,0.01,8.0,0.5,0.5,0.75,1024.0,19260817.0,1.0,0.3409,0.3195,0.3103,0.2043,0.2076,0.2091,218063379948455.06,222305959211994.22,223058523825135.34,1.55
100.0,0.01,8.0,0.5,0.5,0.5,256.0,19260817.0,1.0,0.3413,0.3194,0.3095,0.2042,0.2076,0.2092,218033090585051.78,222403048323563.06,223288265159614.88,1.37
100.0,0.01,8.0,0.5,0.5,0.5,4096.0,19260817.0,1.0,0.3413,0.3194,0.3095,0.2042,0.2076,0.2092,218033090585051.78,222403048323563.06,223288265159614.88,1.35
50.0,0.01,8.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.2347,0.2219,0.2188,0.2201,0.222,0.2225,244812677942933.44,247077785156273.66,247462863977558.16,0.84
100.0,0.0001,8.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.0069,0.0066,0.0065,0.2508,0.2508,0.2509,284210742743891.2,284233713364230.2,284557054365148.94,1.56
100.0,1.0,8.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.8601,0.1038,0.0155,0.0941,0.2382,0.2498,54766768321568.516,184868244937026.88,193337065563106.38,1.56
100.0,0.01,4.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.2917,0.2881,0.2806,0.2118,0.2123,0.2135,227911341386789.25,229144777665356.03,229695452514045.97,0.62
100.0,0.01,16.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.5423,0.2166,0.2106,0.1702,0.2227,0.2237,188228115252738.6,250781999849402.7,251693591106044.78,135.11
100.0,0.01,8.0,0.9,0.5,0.75,1024.0,19260817.0,1.0,0.3389,0.3184,0.309,0.2046,0.2078,0.2093,218601366086398.94,222740942707046.75,223514451463291.75,1.57
100.0,0.01,8.0,0.7,0.25,0.75,1024.0,19260817.0,1.0,0.3357,0.316,0.3053,0.2051,0.2081,0.2098,219692847084411.44,223652247999401.9,224815722651057.9,1.09
100.0,0.01,8.0,0.7,0.5,0.75,256.0,19260817.0,1.0,0.3399,0.3189,0.3097,0.2045,0.2077,0.2092,218345993447153.75,222528123849418.84,223286399504017.8,1.54
100.0,0.01,8.0,0.7,0.5,0.75,4096.0,19260817.0,1.0,0.3399,0.3189,0.3097,0.2045,0.2077,0.2092,218345993447153.75,222528123849418.84,223286399504017.8,1.57
50.0,0.01,8.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.2349,0.2218,0.2186,0.2201,0.222,0.2225,244806001851460.03,247104033278088.16,247538843822733.1,0.74
100.0,0.0001,8.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.0069,0.0066,0.0065,0.2508,0.2508,0.2509,284211752711330.8,284234958573566.8,284560064537356.56,1.35
100.0,1.0,8.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.8584,0.0763,0.0334,0.0947,0.2418,0.2475,55008977219411.87,184967681065243.12,189124692077458.78,1.38
100.0,0.01,4.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.2916,0.288,0.2806,0.2118,0.2123,0.2135,227882442587566.0,229119584281361.4,229666631608495.47,0.54
100.0,0.01,16.0,0.7,0.5,0.5,256.0,19260817.0,1.0,0.5438,0.2157,0.2113,0.17,0.2228,0.2236,188017097008945.9,250984876477187.9,251634016589811.34,138.07
100.0,0.01,8.0,0.9,0.5,0.5,256.0,19260817.0,1.0,0.3394,0.3181,0.3086,0.2045,0.2078,0.2093,218552403623085.88,222799608058179.28,223679535335189.1,1.39
100.0,0.01,8.0,0.7,0.25,0.5,256.0,19260817.0,1.0,0.3354,0.316,0.3057,0.2052,0.2081,0.2098,219720273769196.06,223648757755813.53,224681508106097.3,0.97
100.0,0.01,8.0,0.7,0.5,0.25,256.0,19260817.0,1.0,0.3405,0.3181,0.3089,0.2044,0.2078,0.2093,218281219872467.97,222791875815095.2,223515316633251.53,1.21
100.0,0.01,8.0,0.7,0.5,0.5,64.0,19260817.0,1.0,0.3404,0.3194,0.31,0.2044,0.2076,0.2091,218202300677546.88,222432335465523.7,223276860206566.53,1.06
50.0,0.01,8.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.2349,0.2218,0.2186,0.2201,0.222,0.2225,244806001851460.03,247104033278088.16,247538843822733.1,0.73
100.0,0.0001,8.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.0069,0.0066,0.0065,0.2508,0.2508,0.2509,284211752711330.8,284234958573566.8,284560064537356.56,1.37
100.0,1.0,8.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.8584,0.0763,0.0334,0.0947,0.2418,0.2475,55008977219411.87,184967681065243.12,189124692077458.78,1.38
100.0,0.01,4.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.2916,0.288,0.2806,0.2118,0.2123,0.2135,227882442587566.0,229119584281361.4,229666631608495.47,0.54
100.0,0.01,16.0,0.7,0.5,0.5,4096.0,19260817.0,1.0,0.5438,0.2157,0.2113,0.17,0.2228,0.2236,188017097008945.9,250984876477187.9,251634016589811.34,138.94
100.0,0.01,8.0,0.9,0.5,0.5,4096.0,19260817.0,1.0,0.3394,0.3181,0.3086,0.2045,0.2078,0.2093,218552403623085.88,222799608058179.28,223679535335189.1,1.39
100.0,0.01,8.0,0.7,0.25,0.5,4096.0,19260817.0,1.0,0.3354,0.316,0.3057,0.2052,0.2081,0.2098,219720273769196.06,223648757755813.53,224681508106097.3,0.96
100.0,0.01,8.0,0.7,0.5,0.25,4096.0,19260817.0,1.0,0.3405,0.3181,0.3089,0.2044,0.2078,0.2093,218281219872467.97,222791875815095.2,223515316633251.53,1.2
100.0,0.01,8.0,0.7,0.5,0.5,13684.0,19260817.0,1.0,0.3404,0.3187,0.3093,0.2044,0.2077,0.2092,218298580887827.88,222621383546038.5,223477596526573.3,1.44
50.0,0.01,8.0,0.9,0.5,0.5,1024.0,19260817.0,1.0,0.2341,0.2212,0.2178,0.2202,0.2221,0.2227,244987719818964.47,247272898818203.53,247738522555974.3,0.75
100.0,0.0001,8.0,0.9,0.5,0.5,1024.0,19260817.0,1.0,0.0069,0.0065,0.0065,0.2508,0.2508,0.2509,284216803733775.7,284239475280043.8,284564548205439.3,1.36
100.0,1.0,8.0,0.9,0.5,0.5,1024.0,19260817.0,1.0,0.8521,0.0565,0.0866,0.0968,0.2444,0.2406,58411379395166.86,186806138444607.0,190348170050165.16,1.39
100.0,0.01,4.0,0.9,0.5,0.5,1024.0,19260817.0,1.0,0.2915,0.2879,0.2806,0.2118,0.2123,0.2135,227902920832999.7,229138131389977.75,229685986758006.12,0.53
100.0,0.01,16.0,0.9,0.5,0.5,1024.0,19260817.0,1.0,0.5217,0.2087,0.2036,0.174,0.2238,0.2247,193333136033653.47,252538749822202.38,253302120556821.88,137.38
100.0,0.01,8.0,0.9,0.25,0.5,1024.0,19260817.0,1.0,0.3343,0.3154,0.305,0.2053,0.2082,0.2099,220007105958016.6,223867265167300.4,224940924041024.12,0.96
100.0,0.01,8.0,0.9,0.5,0.25,1024.0,19260817.0,1.0,0.3392,0.3173,0.3086,0.2046,0.2079,0.2094,218609036410011.38,223018943156033.22,223699959276342.6,1.18
50.0,0.01,8.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.2351,0.2216,0.2181,0.2201,0.222,0.2226,244822242521785.28,247202464471479.16,247688150219602.94,0.65
100.0,0.0001,8.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.0069,0.0065,0.0065,0.2508,0.2508,0.251,284214405670363.6,284238825406896.4,284566364566634.44,1.2
100.0,1.0,8.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.8322,0.0658,0.0928,0.1031,0.2432,0.2398,63563650216340.98,188432318568189.22,187002404276933.84,1.2
100.0,0.01,4.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.2913,0.2877,0.2804,0.2118,0.2124,0.2136,228071896888687.06,229296747205640.78,229860817841835.6,0.42
100.0,0.01,16.0,0.7,0.5,0.25,1024.0,19260817.0,1.0,0.5436,0.2107,0.201,0.17,0.2236,0.225,188116230572713.94,252223123119516.22,253867980481338.22,139.4
100.0,0.01,8.0,0.7,0.25,0.25,1024.0,19260817.0,1.0,0.336,0.3155,0.3048,0.2051,0.2082,0.2099,219783669960586.84,223884714292382.97,225032766446853.5,0.82
50.0,0.01,8.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.2309,0.2192,0.215,0.2207,0.2223,0.2231,245682062879804.53,247798407388855.28,248384223929357.78,0.54
100.0,0.0001,8.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.0067,0.0063,0.0063,0.2508,0.2508,0.251,284245683446013.5,284264519318409.2,284591670045878.6,1.03
100.0,1.0,8.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.8472,0.0731,0.0734,0.0984,0.2423,0.2424,58111771508285.07,184648199498903.0,184377345882842.44,0.96
100.0,0.01,4.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.2828,0.2807,0.2741,0.2131,0.2134,0.2145,230659238491540.6,231676562386712.62,232136351770381.56,0.45
100.0,0.01,16.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.5341,0.2266,0.2181,0.1718,0.2213,0.2226,189598840603962.2,248675628304358.56,249935566602795.8,73.66
