n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,boosting_type,max_ctr_complexity,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,silent
25,1.0,8,0.3,0.25,0.75,4,19260817,Plain,1.0,0.5304,0.2534,0.2104,0.1724,0.2174,0.2237,135572805397883.64,180270202445328.25,184564154973659.28,0.32,True
25,1.0,4,0.5,0.25,0.75,4,19260817,Plain,1.0,0.3731,0.3556,0.328,0.1992,0.202,0.2064,177113383534172.47,184077839787100.1,184466374631042.1,0.23,True
25,1.0,4,0.3,0.5,0.75,4,19260817,Plain,1.0,0.3816,0.3606,0.3484,0.1979,0.2012,0.2032,174521172299350.9,180636940064188.8,181258385983009.88,0.27,True
100,1.0,2,0.3,0.25,0.75,4,19260817,Plain,1.0,0.3561,0.3563,0.3298,0.2019,0.2019,0.2061,179264512956648.0,182130833984626.1,184341947619829.0,0.43,True
50,0.01,2,0.3,0.25,0.75,4,19260817,Plain,1.0,0.1158,0.1159,0.1158,0.2366,0.2366,0.2367,265977583805170.2,266085480224554.8,266278892096763.03,0.26,True
50,1.0,2,0.5,0.25,0.75,4,19260817,Plain,1.0,0.3432,0.3469,0.3287,0.2039,0.2034,0.2063,184102019113116.47,186006821472060.44,187007020113916.47,0.29,True
50,1.0,2,0.3,0.5,0.75,4,19260817,Plain,1.0,0.3483,0.3567,0.3299,0.2032,0.2018,0.2061,180495321928136.16,182404059805574.28,184094078426996.0,0.3,True
25,0.01,2,0.3,0.5,0.75,4,19260817,Plain,1.0,0.07,0.0701,0.0698,0.2427,0.2427,0.2428,274234277598906.47,274248222564779.2,274521953609148.8,0.21,True
25,1.0,2,0.5,0.5,0.75,4,19260817,Plain,1.0,0.3334,0.3448,0.3236,0.2055,0.2037,0.2071,185739016146772.72,187550691255552.8,188257592899836.72,0.21,True
50,1.0,2,0.3,0.75,0.25,4,19260817,Plain,1.0,0.3527,0.3503,0.3316,0.2025,0.2028,0.2058,181159672829554.72,183742242234062.1,185459843675490.38,0.26,True
25,0.01,2,0.3,0.75,0.25,4,19260817,Plain,1.0,0.0709,0.0708,0.0709,0.2426,0.2426,0.2427,274057105722267.5,274088978893058.72,274276098478559.2,0.19,True
25,1.0,4,0.3,0.75,0.25,4,19260817,Plain,1.0,0.3865,0.3544,0.3413,0.1971,0.2022,0.2043,174420667349112.84,182366448701452.88,182469350031570.97,0.2,True
25,1.0,2,0.3,0.75,0.5,4,19260817,Plain,1.0,0.3358,0.3352,0.321,0.2051,0.2052,0.2075,183170035482758.9,185661836491780.56,186327471306561.2,0.2,True
25,1.0,2,0.3,0.75,0.25,16,19260817,Plain,1.0,0.4207,0.4241,0.3853,0.1915,0.191,0.1974,165785543668273.12,168778209780146.25,172095916590569.84,0.18,True
50,1.0,2,0.3,0.75,0.25,16,19260817,Plain,1.0,0.4424,0.4313,0.3956,0.1879,0.1898,0.1957,160628100125677.97,166480751802289.4,168686239600313.53,0.24,True
25,0.01,2,0.3,0.75,0.25,16,19260817,Plain,1.0,0.1037,0.1025,0.1021,0.2382,0.2384,0.2386,268885068254181.6,269175171567808.8,269443551816175.5,0.18,True
25,1.0,4,0.3,0.75,0.25,16,19260817,Plain,1.0,0.4743,0.4359,0.3929,0.1825,0.189,0.1962,151872119262503.3,159476986669058.9,163900448221875.8,0.21,True
25,1.0,2,0.5,0.75,0.25,16,19260817,Plain,1.0,0.4206,0.4314,0.3933,0.1916,0.1897,0.1961,166360898731663.5,167962588158941.38,172645832720605.5,0.17,True
25,1.0,2,0.3,0.75,0.5,16,19260817,Plain,1.0,0.4262,0.4262,0.3956,0.1906,0.1906,0.1957,164751724564042.0,168215936741970.84,171440798065250.28,0.2,True
25,1.0,2,0.3,0.75,0.25,64,19260817,Plain,1.0,0.4597,0.4475,0.4138,0.185,0.187,0.1928,157334240252453.44,159991927256858.75,165821269858538.56,0.19,True
50,1.0,4,0.3,0.75,0.25,4,19260817,Plain,1.0,0.4086,0.3515,0.3266,0.1935,0.2026,0.2066,169031170978121.03,180480697785420.72,182447428266806.0,0.29,True
25,0.01,4,0.3,0.75,0.25,4,19260817,Plain,1.0,0.096,0.0949,0.0955,0.2393,0.2394,0.2394,270080161382625.12,270310025658831.6,270393333527982.9,0.21,True
25,1.0,8,0.3,0.75,0.25,4,19260817,Plain,1.0,0.5355,0.257,0.2303,0.1715,0.2169,0.2209,135497626103589.7,178957153409171.8,178756339163949.0,0.26,True
25,1.0,4,0.5,0.75,0.25,4,19260817,Plain,1.0,0.3865,0.3545,0.3414,0.1971,0.2022,0.2043,174434174690824.66,182360660471564.1,182476631298869.9,0.21,True
25,1.0,4,0.3,0.75,0.5,4,19260817,Plain,1.0,0.3884,0.3606,0.3363,0.1968,0.2012,0.2051,173093359309493.12,179977388742130.75,182058707448784.1,0.23,True
100,1.0,2,0.3,0.75,0.25,4,19260817,Plain,1.0,0.37,0.3624,0.3432,0.1997,0.2009,0.204,177917515165706.3,181351987977115.7,182921738010907.6,0.39,True
50,0.01,2,0.3,0.75,0.25,4,19260817,Plain,1.0,0.121,0.1206,0.1214,0.2359,0.236,0.236,264830613682722.16,264986594933317.3,264979558508809.0,0.25,True
50,1.0,2,0.5,0.75,0.25,4,19260817,Plain,1.0,0.3527,0.3503,0.3316,0.2025,0.2028,0.2058,181160433657469.72,183742863678760.47,185460307924995.3,0.25,True
50,1.0,2,0.3,0.75,0.5,4,19260817,Plain,1.0,0.3541,0.3446,0.3319,0.2022,0.2037,0.2058,180826680710418.16,184607396543258.2,184747679219930.2,0.29,True
25,0.01,2,0.3,0.75,0.5,4,19260817,Plain,1.0,0.0711,0.0712,0.0712,0.2425,0.2425,0.2426,273990017085135.5,273973980363558.4,274175306109329.1,0.2,True
25,1.0,2,0.5,0.75,0.5,4,19260817,Plain,1.0,0.3358,0.3352,0.321,0.2051,0.2052,0.2075,183171741654927.97,185663390798365.84,186329026185221.28,0.21,True
200,0.01,2,0.9,0.25,0.75,4,19260817,Plain,1.0,0.2421,0.2423,0.2417,0.2191,0.219,0.2192,233879156222254.44,234665927455123.72,234358966291074.1,0.72,True
200,1.0,4,0.9,0.25,0.75,4,19260817,Plain,1.0,0.4769,0.3109,0.2875,0.182,0.2089,0.2125,151712441749668.4,181332217306836.8,180583096578812.9,1.13,True
200,1.0,2,0.7,0.25,0.75,4,19260817,Plain,1.0,0.3726,0.361,0.3342,0.1993,0.2011,0.2054,176599652685995.56,181017798621891.2,183500688204087.25,0.78,True
200,1.0,2,0.9,0.5,0.75,4,19260817,Plain,1.0,0.3786,0.3662,0.3358,0.1984,0.2003,0.2052,175691512966896.38,180445500490151.72,182331280118942.44,0.92,True
200,1.0,2,0.9,0.25,0.75,16,19260817,Plain,1.0,0.4813,0.425,0.3924,0.1812,0.1908,0.1963,152332647215544.53,164837455248076.44,167813537072223.22,0.75,True
100,1.0,2,0.9,0.25,0.75,16,19260817,Plain,1.0,0.4595,0.4281,0.3933,0.185,0.1903,0.1961,156662476107332.44,164735780704090.12,168068543202794.12,0.43,True
200,0.01,2,0.9,0.25,0.75,16,19260817,Plain,1.0,0.3239,0.3273,0.3182,0.2069,0.2064,0.2079,215899804347748.56,216842177639375.6,217070275741330.62,0.73,True
200,1.0,4,0.9,0.25,0.75,16,19260817,Plain,1.0,0.6259,0.3578,0.2912,0.1539,0.2017,0.212,117410556987968.48,163069003288125.22,167791259180723.97,1.05,True
200,1.0,2,0.7,0.25,0.75,16,19260817,Plain,1.0,0.4814,0.4246,0.3924,0.1812,0.1909,0.1963,152104218503938.8,164611784522196.44,167664975424302.66,0.76,True
200,1.0,2,0.9,0.5,0.75,16,19260817,Plain,1.0,0.4946,0.424,0.3922,0.1789,0.191,0.1963,149854907178310.56,163623753136362.56,164823556593682.53,0.91,True
200,1.0,2,0.9,0.25,0.75,64,19260817,Plain,1.0,0.5283,0.438,0.3947,0.1728,0.1886,0.1959,142237846933145.66,156900021632268.66,165034615652704.47,0.84,True
100,1.0,2,0.9,0.5,0.75,4,19260817,Plain,1.0,0.3637,0.3674,0.3342,0.2007,0.2001,0.2054,177728519293983.6,179928119201225.53,182036517263172.1,0.51,True
200,0.01,2,0.9,0.5,0.75,4,19260817,Plain,1.0,0.246,0.2444,0.2451,0.2185,0.2187,0.2188,232760269465591.1,233837404999359.97,233242834719193.12,0.88,True
200,1.0,4,0.9,0.5,0.75,4,19260817,Plain,1.0,0.4879,0.3053,0.2809,0.1801,0.2097,0.2135,148774276942172.5,178787345072111.5,180904791170949.28,1.29,True
200,1.0,2,0.7,0.5,0.75,4,19260817,Plain,1.0,0.3786,0.3663,0.3347,0.1984,0.2003,0.2054,175479263203365.44,180048552222551.8,182118974262486.56,0.91,True
100,1.0,2,0.7,0.25,0.75,4,19260817,Plain,1.0,0.3561,0.3563,0.3298,0.2019,0.2019,0.2061,179266201129693.6,182131678931610.4,184342069587473.2,0.45,True
200,0.01,2,0.7,0.25,0.75,4,19260817,Plain,1.0,0.2421,0.2423,0.2417,0.2191,0.219,0.2192,233877493428070.56,234664325363779.12,234357310138800.25,0.75,True
200,1.0,4,0.7,0.25,0.75,4,19260817,Plain,1.0,0.4734,0.3133,0.2885,0.1826,0.2085,0.2124,153113541647951.25,179952281183738.8,180064568966847.62,1.1,True
200,1.0,2,0.5,0.25,0.75,4,19260817,Plain,1.0,0.3726,0.361,0.3342,0.1993,0.2011,0.2054,176598570113167.3,181017256638779.47,183500671076739.2,0.78,True
200,0.01,2,0.9,0.75,0.25,4,19260817,Plain,1.0,0.2467,0.2441,0.2453,0.2184,0.2188,0.2187,232658599996733.7,233874377069874.6,233174752302487.2,0.67,True
200,1.0,4,0.9,0.75,0.25,4,19260817,Plain,1.0,0.4845,0.3064,0.2796,0.1807,0.2096,0.2137,150186312979728.28,179043024230169.28,181912934143268.84,0.9,True
200,1.0,2,0.7,0.75,0.25,4,19260817,Plain,1.0,0.38,0.3643,0.3357,0.1981,0.2006,0.2052,175676873220243.28,180684967510253.6,182953264167440.72,0.65,True
200,1.0,2,0.9,0.75,0.5,4,19260817,Plain,1.0,0.3829,0.3596,0.3403,0.1977,0.2014,0.2045,175072751327188.38,180886358792573.7,181900976397200.0,0.87,True
200,1.0,2,0.9,0.75,0.25,16,19260817,Plain,1.0,0.4949,0.4281,0.3983,0.1789,0.1903,0.1953,149811727157660.34,164229129923286.4,165680191967828.66,0.67,True
100,1.0,2,0.9,0.75,0.25,16,19260817,Plain,1.0,0.4714,0.4366,0.4024,0.183,0.1889,0.1946,155548725644383.88,164385177871618.66,167923611273248.2,0.39,True
200,0.01,2,0.9,0.75,0.25,16,19260817,Plain,1.0,0.3359,0.3374,0.3307,0.2051,0.2048,0.206,212422553486832.4,213600733914105.6,213666126046552.62,0.65,True
200,1.0,4,0.9,0.75,0.25,16,19260817,Plain,1.0,0.6234,0.3527,0.2965,0.1544,0.2024,0.2112,118060357423787.6,159596992376140.84,169452776796851.06,0.83,True
200,1.0,2,0.7,0.75,0.25,16,19260817,Plain,1.0,0.4966,0.4361,0.3966,0.1786,0.189,0.1956,149673145055124.6,162529918486837.22,166535338971771.53,0.66,True
200,1.0,2,0.9,0.75,0.5,16,19260817,Plain,1.0,0.4949,0.4267,0.399,0.1788,0.1905,0.1952,149345136495652.4,163595885171299.8,166139790310582.94,0.84,True
200,1.0,2,0.9,0.75,0.25,64,19260817,Plain,1.0,0.5426,0.4357,0.4027,0.1702,0.189,0.1946,139300461229377.6,155911746519742.22,162369454228168.03,0.68,True
100,1.0,2,0.7,0.75,0.25,4,19260817,Plain,1.0,0.3671,0.3614,0.3354,0.2002,0.2011,0.2052,177595324838744.16,181029493020171.3,183383511163804.62,0.38,True
200,0.01,2,0.7,0.75,0.25,4,19260817,Plain,1.0,0.2467,0.2441,0.2453,0.2184,0.2188,0.2187,232656828158074.0,233872694928536.7,233172983942544.8,0.64,True
200,1.0,4,0.7,0.75,0.25,4,19260817,Plain,1.0,0.4867,0.2999,0.286,0.1803,0.2105,0.2127,148549605853470.22,179314571122184.22,180068048230804.16,0.87,True
200,1.0,2,0.5,0.75,0.25,4,19260817,Plain,1.0,0.3821,0.366,0.3414,0.1978,0.2004,0.2043,176233014641245.34,180589912713447.88,183143308634300.1,0.7,True
200,1.0,2,0.7,0.75,0.5,4,19260817,Plain,1.0,0.3825,0.3559,0.3398,0.1978,0.202,0.2046,175650798439572.12,181969737612940.16,182705579256131.47,0.83,True
100,1.0,2,0.9,0.75,0.5,4,19260817,Plain,1.0,0.3689,0.3534,0.3395,0.1999,0.2024,0.2046,177358307714120.2,182112416736410.38,181791795450030.7,0.49,True
200,0.01,2,0.9,0.75,0.5,4,19260817,Plain,1.0,0.2463,0.244,0.2449,0.2185,0.2188,0.2188,232687490000627.4,233863932599791.47,233215569005185.44,0.82,True
200,1.0,4,0.9,0.75,0.5,4,19260817,Plain,1.0,0.4977,0.3123,0.2633,0.1783,0.2087,0.2161,146628434973409.62,178235809957125.38,181268415689025.4,1.11,True
50,1.0,2,0.9,0.25,0.25,1024,19260817,Plain,1.0,0.4738,0.4488,0.4085,0.1825,0.1868,0.1936,154613034988913.03,159637317567048.25,165312306167154.06,0.35,True
25,0.01,2,0.9,0.25,0.25,1024,19260817,Plain,1.0,0.0941,0.0932,0.0929,0.2395,0.2396,0.2398,270687460446966.6,270830272848777.88,271134639477660.25,0.28,True
25,1.0,4,0.9,0.25,0.25,1024,19260817,Plain,1.0,0.4967,0.4358,0.4075,0.1785,0.189,0.1938,145984564161140.47,159149917592011.62,161560784578395.7,0.35,True
25,1.0,2,0.7,0.25,0.25,1024,19260817,Plain,1.0,0.4414,0.4436,0.3922,0.1881,0.1877,0.1963,158239832775685.44,159559524707348.3,166316135303041.25,0.27,True
25,1.0,2,0.9,0.5,0.25,1024,19260817,Plain,1.0,0.4571,0.447,0.4014,0.1854,0.1871,0.1948,158881501808751.34,162314470855463.5,167939020548270.66,0.27,True
25,1.0,2,0.9,0.25,0.5,1024,19260817,Plain,1.0,0.4465,0.4423,0.3971,0.1872,0.1879,0.1955,161971005257159.1,163668063804413.78,169965966101579.4,0.27,True
25,1.0,2,0.9,0.25,0.25,256,19260817,Plain,1.0,0.4511,0.4472,0.3964,0.1864,0.1871,0.1956,162045006257652.2,164051640358816.75,172407994061850.12,0.22,True
100,1.0,2,0.9,0.25,0.25,1024,19260817,Plain,1.0,0.4982,0.4329,0.4056,0.1783,0.1895,0.1941,148330092878185.1,161095589900452.25,163971083724350.5,0.5,True
50,0.01,2,0.9,0.25,0.25,1024,19260817,Plain,1.0,0.1628,0.1616,0.1597,0.2303,0.2304,0.2308,258352333846451.2,258664094820778.28,259113846211489.3,0.34,True
50,1.0,4,0.9,0.25,0.25,1024,19260817,Plain,1.0,0.5429,0.4407,0.4004,0.1701,0.1882,0.1949,137217571272226.84,155020581814148.84,163113562278288.44,0.49,True
50,1.0,2,0.7,0.25,0.25,1024,19260817,Plain,1.0,0.4741,0.4485,0.4035,0.1825,0.1869,0.1945,154444015158301.5,159649353407153.6,165790793568415.22,0.34,True
50,1.0,2,0.9,0.5,0.25,1024,19260817,Plain,1.0,0.4869,0.4561,0.4189,0.1803,0.1856,0.1919,151475291662718.75,157768914436288.28,162892348872750.72,0.41,True
50,1.0,2,0.9,0.25,0.5,1024,19260817,Plain,1.0,0.4806,0.4624,0.4032,0.1814,0.1845,0.1945,153779613527227.25,158748163346201.72,166746135288918.9,0.36,True
50,1.0,2,0.9,0.25,0.25,256,19260817,Plain,1.0,0.4765,0.4552,0.4006,0.1821,0.1857,0.1949,153326060287485.53,157317789243042.6,167610832338892.88,0.27,True
25,0.01,2,0.9,0.25,0.25,256,19260817,Plain,1.0,0.094,0.0928,0.0935,0.2395,0.2397,0.2397,270705607814885.72,270916578026732.1,271062933920942.9,0.22,True
25,1.0,4,0.9,0.25,0.25,256,19260817,Plain,1.0,0.5008,0.4637,0.4181,0.1778,0.1843,0.192,144648342223905.72,152788223145432.6,160567688373280.34,0.26,True
25,1.0,2,0.7,0.25,0.25,256,19260817,Plain,1.0,0.4511,0.4472,0.3964,0.1864,0.1871,0.1956,162046245534177.9,164057495821040.94,172415175831307.3,0.21,True
25,1.0,2,0.9,0.5,0.25,256,19260817,Plain,1.0,0.4603,0.4535,0.4023,0.1849,0.186,0.1946,161775429370065.47,164594757980175.56,170343204169901.53,0.23,True
25,1.0,2,0.9,0.25,0.5,256,19260817,Plain,1.0,0.4438,0.4384,0.3864,0.1877,0.1886,0.1972,160749512696513.44,163892809175131.78,170357343929398.3,0.24,True
25,0.01,2,0.9,0.5,0.25,1024,19260817,Plain,1.0,0.102,0.1014,0.1002,0.2385,0.2385,0.2388,269340606386585.1,269484193449313.3,269893915728911.8,0.27,True
25,1.0,4,0.9,0.5,0.25,1024,19260817,Plain,1.0,0.5096,0.4495,0.4034,0.1762,0.1867,0.1945,143727591193034.25,157171448935267.06,162493738853830.94,0.41,True
25,1.0,2,0.7,0.5,0.25,1024,19260817,Plain,1.0,0.457,0.447,0.4007,0.1854,0.1871,0.1949,158373380764304.0,161804231064979.84,167438452644082.72,0.29,True
25,1.0,2,0.9,0.5,0.5,1024,19260817,Plain,1.0,0.4665,0.4579,0.4235,0.1838,0.1853,0.1912,155715666722682.44,160415389703067.06,165920564077148.12,0.3,True
25,0.01,2,0.7,0.25,0.25,1024,19260817,Plain,1.0,0.0941,0.0932,0.0929,0.2395,0.2396,0.2398,270685228504446.88,270828179389514.8,271132105450160.53,0.27,True
25,1.0,4,0.7,0.25,0.25,1024,19260817,Plain,1.0,0.4957,0.4377,0.4079,0.1787,0.1887,0.1937,147386791669879.72,157708867853588.84,161278846440505.47,0.33,True
25,1.0,2,0.5,0.25,0.25,1024,19260817,Plain,1.0,0.449,0.4361,0.3885,0.1868,0.189,0.1969,159648890344858.34,163129730019097.72,168749995952549.62,0.25,True
25,1.0,2,0.7,0.25,0.5,1024,19260817,Plain,1.0,0.4465,0.4423,0.397,0.1872,0.1879,0.1955,161967765489208.25,163679508976041.38,169959797208000.62,0.26,True
25,0.01,2,0.9,0.25,0.5,1024,19260817,Plain,1.0,0.0946,0.0936,0.0936,0.2395,0.2396,0.2397,270627072684258.16,270794427369825.5,271058224484751.6,0.29,True
25,1.0,4,0.9,0.25,0.5,1024,19260817,Plain,1.0,0.5082,0.448,0.4022,0.1765,0.187,0.1947,145464814777702.75,157178154778028.25,164401061368284.4,0.34,True
50,1.0,2,0.3,0.75,0.75,4,19260817,Plain,1.0,0.3559,0.3526,0.3342,0.202,0.2025,0.2054,181978291420579.9,185185458081920.4,186368688538588.56,0.35,True
25,0.01,2,0.3,0.75,0.75,4,19260817,Plain,1.0,0.0711,0.0711,0.0711,0.2425,0.2425,0.2427,273971986940407.28,273953452751148.25,274157240855036.1,0.25,True
25,1.0,4,0.3,0.75,0.75,4,19260817,Plain,1.0,0.3883,0.3661,0.34,0.1968,0.2004,0.2045,172835249774266.0,178570279956422.72,182362041482738.03,0.27,True
25,1.0,2,0.3,0.75,0.75,16,19260817,Plain,1.0,0.4206,0.4188,0.3942,0.1916,0.1918,0.196,165721921146628.75,168832103728468.03,171898515044459.0,0.23,True
50,1.0,2,0.3,0.75,0.75,16,19260817,Plain,1.0,0.448,0.4323,0.4062,0.187,0.1896,0.194,160803650152309.03,165609051113058.5,168343733936559.97,0.34,True
25,0.01,2,0.3,0.75,0.75,16,19260817,Plain,1.0,0.1041,0.103,0.1024,0.2382,0.2383,0.2385,268788064448234.1,269060905260164.56,269355744014558.56,0.23,True
25,1.0,4,0.3,0.75,0.75,16,19260817,Plain,1.0,0.4828,0.4477,0.4042,0.181,0.187,0.1943,149400469295656.1,158414468817418.62,163856617685858.38,0.26,True
25,1.0,2,0.5,0.75,0.75,16,19260817,Plain,1.0,0.42,0.4223,0.3927,0.1916,0.1913,0.1962,165971490100325.75,168615419440244.53,171559501121313.72,0.24,True
25,1.0,2,0.3,0.75,0.75,64,19260817,Plain,1.0,0.4587,0.4424,0.4107,0.1851,0.1879,0.1933,158841938033229.72,162335107851380.38,167749792940838.38,0.26,True
50,1.0,4,0.3,0.75,0.75,4,19260817,Plain,1.0,0.411,0.3528,0.3339,0.1931,0.2024,0.2055,168208692640236.56,179548856649650.1,180791963202588.28,0.46,True
25,0.01,4,0.3,0.75,0.75,4,19260817,Plain,1.0,0.0958,0.0949,0.0957,0.2393,0.2394,0.2394,270106519374760.44,270313149589836.97,270368038104560.8,0.27,True
25,1.0,8,0.3,0.75,0.75,4,19260817,Plain,1.0,0.5499,0.24,0.196,0.1688,0.2194,0.2258,133062205725986.02,183655896406800.16,186309220407926.75,0.4,True
25,1.0,4,0.5,0.75,0.75,4,19260817,Plain,1.0,0.3883,0.3663,0.3399,0.1968,0.2003,0.2045,172859763506860.25,178543023855565.78,182412382922016.9,0.27,True
100,1.0,2,0.3,0.75,0.75,4,19260817,Plain,1.0,0.3713,0.3624,0.3383,0.1995,0.2009,0.2048,178999737126521.53,183093487493871.3,184831884794059.6,0.59,True
50,0.01,2,0.3,0.75,0.75,4,19260817,Plain,1.0,0.1208,0.1205,0.1212,0.236,0.236,0.236,264814410328657.6,264931780073171.03,264928763636285.38,0.34,True
50,1.0,2,0.5,0.75,0.75,4,19260817,Plain,1.0,0.3559,0.3526,0.3342,0.202,0.2025,0.2054,181979317934137.28,185186278380464.84,186369523866837.03,0.34,True
200,0.01,2,0.9,0.75,0.75,4,19260817,Plain,1.0,0.2459,0.2434,0.2444,0.2185,0.2189,0.2188,232795338402230.03,233984701833876.9,233291516917257.97,1.05,True
200,1.0,4,0.9,0.75,0.75,4,19260817,Plain,1.0,0.4973,0.2982,0.2791,0.1784,0.2108,0.2138,146975324832617.06,178152778281869.5,180647363832856.1,1.5,True
200,1.0,2,0.7,0.75,0.75,4,19260817,Plain,1.0,0.385,0.3646,0.3385,0.1973,0.2006,0.2048,175670156789894.66,181338110025410.6,183457793011821.3,1.04,True
200,1.0,2,0.9,0.75,0.75,16,19260817,Plain,1.0,0.4932,0.429,0.408,0.1791,0.1901,0.1937,150336136887426.62,163338170064680.12,163993197804508.3,1.05,True
100,1.0,2,0.9,0.75,0.75,16,19260817,Plain,1.0,0.4661,0.4336,0.4095,0.1839,0.1894,0.1935,157777819768303.4,165491973116840.84,167310795663885.44,0.6,True
200,0.01,2,0.9,0.75,0.75,16,19260817,Plain,1.0,0.3359,0.3377,0.3307,0.2051,0.2048,0.206,212426850293506.1,213557484640487.56,213653129573241.56,1.03,True
200,1.0,4,0.9,0.75,0.75,16,19260817,Plain,1.0,0.6489,0.3119,0.3003,0.1491,0.2087,0.2106,112126313337881.72,165521490515128.38,164997837986527.97,1.35,True
200,1.0,2,0.7,0.75,0.75,16,19260817,Plain,1.0,0.4921,0.4222,0.4069,0.1793,0.1913,0.1939,150889112913330.66,164179477681067.84,164962294367827.7,1.06,True
200,1.0,2,0.9,0.75,0.75,64,19260817,Plain,1.0,0.5467,0.4259,0.388,0.1694,0.1907,0.197,136585953801843.66,156703075154126.3,160775500200798.8,1.0,True
100,1.0,2,0.7,0.75,0.75,4,19260817,Plain,1.0,0.3713,0.3624,0.3383,0.1995,0.2009,0.2048,179002393151449.03,183095384026843.56,184833281685703.75,0.55,True
200,0.01,2,0.7,0.75,0.75,4,19260817,Plain,1.0,0.2459,0.2434,0.2444,0.2185,0.2189,0.2188,232793580123319.7,233983029089998.5,233289759914248.97,1.05,True
200,1.0,4,0.7,0.75,0.75,4,19260817,Plain,1.0,0.4964,0.2909,0.2754,0.1786,0.2119,0.2143,146912365971636.16,179749643619053.88,181688534433873.12,1.42,True
200,1.0,2,0.5,0.75,0.75,4,19260817,Plain,1.0,0.3852,0.3667,0.3398,0.1973,0.2003,0.2046,174343681522744.3,179993111526693.44,181973429876175.97,1.0,True
200,0.01,2,0.3,0.25,0.25,4,19260817,Plain,1.0,0.2419,0.2425,0.2416,0.2191,0.219,0.2193,233918622089670.3,234643521469128.8,234367003102540.97,0.53,True
200,1.0,4,0.3,0.25,0.25,4,19260817,Plain,1.0,0.4617,0.3196,0.2983,0.1846,0.2076,0.2109,155458743155471.47,179016728814459.22,181451778773273.12,0.7,True
200,1.0,2,0.3,0.5,0.25,4,19260817,Plain,1.0,0.3787,0.3641,0.3418,0.1984,0.2007,0.2043,176452853926846.97,181433108915836.88,182562702600240.25,0.6,True
200,1.0,2,0.3,0.25,0.5,4,19260817,Plain,1.0,0.369,0.3524,0.3286,0.1999,0.2025,0.2063,176629987118693.44,182587517743915.97,183658505628719.44,0.64,True
200,1.0,2,0.3,0.25,0.25,16,19260817,Plain,1.0,0.4767,0.4234,0.3872,0.182,0.1911,0.1971,152614383725090.56,163737933119934.38,167713814055687.4,0.57,True
100,1.0,2,0.3,0.25,0.25,16,19260817,Plain,1.0,0.4562,0.4239,0.3865,0.1856,0.191,0.1972,158544175911355.38,166573198511646.2,171000414509718.66,0.34,True
200,0.01,2,0.3,0.25,0.25,16,19260817,Plain,1.0,0.3243,0.3275,0.3186,0.2069,0.2064,0.2078,215904187860624.72,216849728206784.2,217055710775388.8,0.55,True
200,1.0,4,0.3,0.25,0.25,16,19260817,Plain,1.0,0.6028,0.3467,0.306,0.1586,0.2034,0.2097,122121767634095.23,163398749845234.97,170700651268130.94,0.68,True
200,1.0,2,0.5,0.25,0.25,16,19260817,Plain,1.0,0.4825,0.424,0.4024,0.181,0.191,0.1946,151873543630717.38,164495221794588.22,166853010016386.9,0.53,True
200,1.0,2,0.3,0.5,0.25,16,19260817,Plain,1.0,0.4957,0.4368,0.4037,0.1787,0.1888,0.1944,148410132872215.28,161647831952756.22,163087649881247.06,0.63,True
200,1.0,2,0.3,0.25,0.5,16,19260817,Plain,1.0,0.4812,0.4264,0.3957,0.1812,0.1906,0.1957,151178481182767.75,162367877026203.4,165421469271287.38,0.65,True
200,1.0,2,0.3,0.25,0.25,64,19260817,Plain,1.0,0.5213,0.4408,0.4026,0.1741,0.1882,0.1946,142331803365023.84,155318255526915.88,160579988606863.6,0.57,True
100,1.0,2,0.3,0.5,0.25,4,19260817,Plain,1.0,0.3619,0.3601,0.3378,0.201,0.2013,0.2049,178771550070492.97,182071340635763.7,182842819620752.0,0.39,True
200,0.01,2,0.3,0.5,0.25,4,19260817,Plain,1.0,0.2457,0.2446,0.2448,0.2186,0.2187,0.2188,232941402651924.4,233951154302319.7,233404466664662.88,0.63,True
200,1.0,4,0.3,0.5,0.25,4,19260817,Plain,1.0,0.4735,0.3211,0.2931,0.1826,0.2073,0.2117,151614984089620.28,178036403366435.97,178469675692978.47,0.79,True
200,1.0,2,0.5,0.5,0.25,4,19260817,Plain,1.0,0.3756,0.3663,0.3418,0.1989,0.2003,0.2043,176548595210494.38,180506628309370.25,181977793757687.8,0.62,True
200,1.0,2,0.3,0.5,0.5,4,19260817,Plain,1.0,0.38,0.3688,0.3381,0.1981,0.1999,0.2048,176167098421125.84,180553447367730.0,182604547512430.28,0.79,True
100,1.0,2,0.3,0.25,0.5,4,19260817,Plain,1.0,0.3509,0.3469,0.3215,0.2027,0.2034,0.2074,180167086589973.6,184265605018870.25,185499219532285.5,0.39,True
200,0.01,2,0.3,0.25,0.5,4,19260817,Plain,1.0,0.242,0.2423,0.2416,0.2191,0.219,0.2193,233919379009020.25,234687446876841.2,234372726920148.8,0.63,True
200,1.0,4,0.3,0.25,0.5,4,19260817,Plain,1.0,0.4749,0.3139,0.28,0.1823,0.2084,0.2136,151869690276665.62,178409570871767.3,179422274988447.56,0.86,True
200,1.0,2,0.5,0.25,0.5,4,19260817,Plain,1.0,0.3697,0.355,0.3306,0.1998,0.2021,0.206,176753388180554.38,182541001343490.5,183148022361462.7,0.66,True
