gamma,subsample,colsample_bytree,max_depth,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
100.0,0.75,0.75,50.0,0.45,0.2501,0.2551,0.2396,0.2179,0.2172,0.2195,237664304399352.16,237373526233503.3,239698196688290.75,94.84
0.0,0.25,0.75,10.0,0.9,0.7964,0.4277,0.3944,0.1136,0.1904,0.1959,83075519124573.86,154323088318187.12,154517704600181.75,19.54
1.0,0.25,0.75,5.0,0.9,0.5652,0.4812,0.4511,0.1659,0.1812,0.1865,137728727081243.72,152152677239814.94,156576055308654.8,9.17
100.0,0.5,0.75,50.0,0.6,0.2114,0.2131,0.2051,0.2235,0.2232,0.2245,246164116255733.88,246288785091542.9,247558367845134.1,72.05
0.01,0.5,0.5,25.0,0.15,0.986,0.4506,0.4096,0.0297,0.1865,0.1935,16616731892151.623,154996332365459.44,158030066460107.9,57.83
0.0001,0.5,0.5,10.0,0.45,0.8886,0.4539,0.4182,0.084,0.186,0.192,59649085470548.79,154937994484818.6,157868670156896.1,20.89
0.0001,0.25,0.25,100.0,0.75,0.968,0.3983,0.357,0.045,0.1952,0.2019,29752617891799.48,159811592748509.7,161747243028837.62,60.81
0.0001,0.75,0.75,100.0,0.45,0.9999,0.4597,0.4152,0.0027,0.185,0.1925,1344079400158.7798,148837274124657.22,154406222047340.56,222.75
0.0,0.25,0.5,50.0,0.3,0.9616,0.3962,0.3703,0.0493,0.1955,0.1998,31382595946214.6,157389940115999.66,158219953541629.16,71.72
0.0001,0.5,0.25,5.0,0.15,0.6024,0.4795,0.4511,0.1587,0.1815,0.1865,133566260176440.94,158320548471282.38,161453222443330.0,6.22
0.01,0.5,0.75,10.0,0.15,0.892,0.4626,0.4396,0.0827,0.1845,0.1885,57335130558785.87,150667269139392.78,152115155465116.9,28.38
0.0001,0.75,0.5,100.0,0.75,0.9999,0.4524,0.431,0.0029,0.1862,0.1899,1401389270268.3318,156041029418683.12,156205509318351.56,148.37
0.0001,0.5,0.25,100.0,0.45,0.9987,0.4215,0.3855,0.0091,0.1914,0.1974,5274446267224.962,166732801382812.6,169278236487998.84,77.68
100.0,0.75,0.25,25.0,0.6,0.2562,0.2602,0.2496,0.217,0.2164,0.2181,235907390219838.1,235793823495493.3,237230134526809.44,34.47
0.0001,0.5,0.75,5.0,0.75,0.6281,0.482,0.4537,0.1535,0.1811,0.1861,125372160239896.72,153534456884899.12,156016638891461.44,12.9
0.0001,0.25,0.25,25.0,0.3,0.9352,0.3933,0.3678,0.0641,0.196,0.2002,41489155176382.52,161401222820022.8,162802514655653.84,24.44
0.01,0.75,0.75,5.0,0.9,0.6385,0.4958,0.4626,0.1513,0.1787,0.1846,123669792361747.05,151000778403505.9,154630393008326.66,12.7
0.0001,0.25,0.75,25.0,0.3,0.9289,0.4118,0.3597,0.0671,0.193,0.2015,42316509858084.016,148657557569757.56,157190309855930.6,50.4
1.0,0.75,0.25,50.0,0.45,0.7615,0.467,0.4314,0.1229,0.1837,0.1898,100865923183292.66,159584535819641.03,162926681752653.38,58.93
100.0,0.75,0.25,100.0,0.3,0.2562,0.2602,0.2496,0.217,0.2164,0.2181,235907390219838.1,235793823495493.3,237230134526809.44,42.55
0.0,0.25,0.75,5.0,0.75,0.6009,0.4805,0.4433,0.159,0.1814,0.1879,130979713172615.9,151604882659039.12,158365932397030.0,9.14
1.0,0.5,0.5,50.0,0.45,0.7642,0.4738,0.436,0.1222,0.1825,0.1891,96433433002728.9,149396086867965.22,154916987308475.06,93.06
0.0001,0.75,0.25,100.0,0.75,0.9998,0.4258,0.4001,0.0031,0.1907,0.195,1550898171337.2166,170742527230749.4,174169950063131.16,74.42
0.0001,0.5,0.75,10.0,0.3,0.8921,0.4584,0.4323,0.0827,0.1852,0.1897,57290709626212.05,150891190203207.88,153186986071663.47,28.19
0.0,0.25,0.75,5.0,0.15,0.6009,0.4805,0.4433,0.159,0.1814,0.1879,130979713172615.9,151604882659039.12,158365932397030.0,9.16
0.0001,0.75,0.75,50.0,0.9,0.9999,0.4593,0.4182,0.003,0.185,0.192,1424838047811.5696,148872122783912.9,153737385391888.22,162.12
100.0,0.25,0.75,10.0,0.6,0.1006,0.1013,0.1003,0.2387,0.2386,0.2388,268630433233457.3,268572934904264.84,268992416426543.47,20.59
1.0,0.75,0.75,10.0,0.15,0.7253,0.4882,0.4501,0.1319,0.18,0.1867,105313426181042.62,149900672760969.97,151805231047703.78,26.93
0.0001,0.5,0.75,10.0,0.75,0.8921,0.4584,0.4323,0.0827,0.1852,0.1897,57290709626212.05,150891190203207.88,153186986071663.47,27.96
0.0,0.75,0.5,100.0,0.9,0.9999,0.4543,0.4325,0.0018,0.1859,0.1897,846281918227.7324,155164152097448.22,156058950432243.66,135.98
0.0001,0.5,0.25,25.0,0.75,0.9936,0.4229,0.3951,0.0201,0.1912,0.1958,10771514545298.5,167219517733767.56,167994174802991.4,33.42
1.0,0.25,0.75,25.0,0.45,0.6948,0.4478,0.4251,0.139,0.187,0.1909,108168934099071.69,150256142697681.03,152828852844459.47,47.25
100.0,0.25,0.25,50.0,0.15,0.1208,0.1209,0.1208,0.236,0.2359,0.2361,264688529964514.25,264758776428524.62,264987781029579.4,20.69
0.0,0.75,0.25,10.0,0.9,0.9101,0.4595,0.4387,0.0754,0.185,0.1886,53384951282578.24,158557515086956.44,160941992597506.3,13.03
0.0001,0.5,0.5,100.0,0.45,0.9988,0.442,0.4066,0.0087,0.188,0.1939,4880856398647.151,156489997850194.88,158119999725444.25,155.38
0.0001,0.5,0.75,25.0,0.15,0.9936,0.4527,0.4199,0.0202,0.1862,0.1918,10395028896974.248,148335635381378.62,152256878122858.8,81.37
0.0,0.5,0.25,50.0,0.3,0.9985,0.4245,0.3829,0.0097,0.1909,0.1978,5601025966747.273,166110005856999.03,171077761645021.28,58.4
0.0001,0.25,0.5,25.0,0.15,0.9354,0.4055,0.3874,0.064,0.194,0.1971,40151205675334.32,156209115953014.5,154947376345702.5,38.94
0.01,0.5,0.5,100.0,0.3,0.9929,0.4414,0.406,0.0212,0.1881,0.194,11965488644428.258,158379137443109.97,158488136139664.9,161.62
0.0,0.75,0.75,5.0,0.15,0.6407,0.4948,0.4643,0.1508,0.1789,0.1843,123062402262279.62,151106163347923.0,153842219807312.28,12.63
0.01,0.25,0.5,100.0,0.15,0.9613,0.394,0.3741,0.0495,0.1959,0.1992,30079335997169.742,155775268185891.47,156522031401502.9,116.97
1.0,0.25,0.5,100.0,0.45,0.7018,0.4451,0.4214,0.1374,0.1874,0.1915,107410501857341.5,152649624804338.66,153906775052630.84,113.93
0.0,0.5,0.5,10.0,0.75,0.8912,0.4505,0.4204,0.083,0.1865,0.1917,58570428337909.8,155308733381688.75,157511310172767.97,20.85
0.0,0.5,0.75,50.0,0.6,0.998,0.4496,0.4152,0.0114,0.1867,0.1925,5793043370513.76,150077403712371.25,152740605066761.34,144.01
0.0001,0.75,0.5,100.0,0.45,0.9999,0.4524,0.431,0.0029,0.1862,0.1899,1401389270268.3318,156041029418683.12,156205509318351.56,146.7
1.0,0.25,0.5,50.0,0.9,0.6986,0.4506,0.4213,0.1382,0.1865,0.1915,108328611515325.72,151774150569465.3,153824168083019.94,68.18
0.01,0.25,0.5,10.0,0.15,0.7823,0.4312,0.4031,0.1174,0.1898,0.1945,87832342842287.86,155741844009807.25,155041419404496.62,14.67
0.0001,0.5,0.25,100.0,0.6,0.9987,0.4215,0.3855,0.0091,0.1914,0.1974,5274446267224.962,166732801382812.6,169278236487998.84,77.31
0.0001,0.25,0.25,10.0,0.3,0.7803,0.4334,0.4041,0.118,0.1894,0.1943,90010288363906.19,158613039249285.25,162070529573455.4,9.7
1.0,0.5,0.5,10.0,0.75,0.6907,0.4761,0.4458,0.14,0.1821,0.1874,112442266485467.84,152012044476006.22,155116876275104.03,20.9
100.0,0.25,0.5,50.0,0.15,0.1006,0.1011,0.1003,0.2387,0.2386,0.2388,268707962607051.38,268693258496532.53,269029987732035.72,29.78
0.01,0.75,0.5,5.0,0.75,0.6328,0.4892,0.4626,0.1525,0.1798,0.1846,125438524607992.38,154293378038574.97,156577892998530.47,9.46
1.0,0.75,0.5,100.0,0.45,0.8028,0.474,0.4479,0.1118,0.1825,0.1871,88958862890040.61,151846330961309.0,153872683991934.4,177.61
0.0,0.5,0.5,25.0,0.45,0.9936,0.4407,0.4017,0.0202,0.1882,0.1947,10552494184602.496,156257952636902.16,159917690901517.66,57.92
1.0,0.5,0.75,10.0,0.3,0.7,0.4868,0.4497,0.1378,0.1803,0.1868,109140470059119.6,149461015041677.9,152707981529926.06,26.59
1.0,0.75,0.75,10.0,0.3,0.7253,0.4882,0.4501,0.1319,0.18,0.1867,105313426181042.62,149900672760969.97,151805231047703.78,26.95
100.0,0.75,0.75,25.0,0.3,0.2501,0.2551,0.2396,0.2179,0.2172,0.2195,237664304399352.16,237373526233503.3,239698196688290.75,80.35
0.0001,0.25,0.75,50.0,0.75,0.9614,0.3984,0.3528,0.0495,0.1952,0.2025,31123771969225.445,151215259678656.38,154882333792842.3,91.25
1.0,0.75,0.25,100.0,0.6,0.7709,0.4675,0.4327,0.1204,0.1836,0.1896,98646432965085.02,159093135427241.6,162532339834179.62,100.34
0.0001,0.25,0.5,100.0,0.3,0.9685,0.3957,0.3725,0.0447,0.1956,0.1994,28834467270693.14,157611596081758.44,157646727428188.9,119.08
0.0001,0.75,0.75,10.0,0.6,0.9248,0.4663,0.439,0.069,0.1838,0.1886,46267620752540.76,150696249296339.47,151425860022276.62,30.56
0.0,0.5,0.25,10.0,0.9,0.8693,0.4506,0.4249,0.091,0.1865,0.1909,66589683518527.59,158320510229210.03,161736338542376.75,12.66
0.0,0.25,0.5,10.0,0.3,0.7912,0.4361,0.4029,0.115,0.189,0.1946,85083891059337.23,152551088290762.03,156081187157942.6,14.86
1.0,0.75,0.25,50.0,0.3,0.7615,0.467,0.4314,0.1229,0.1837,0.1898,100865923183292.66,159584535819641.03,162926681752653.38,59.14
1.0,0.25,0.5,25.0,0.75,0.6841,0.449,0.4389,0.1414,0.1868,0.1886,112324608538347.86,154765846654501.62,154045602083241.97,35.76
0.0,0.75,0.5,50.0,0.3,0.9999,0.4541,0.432,0.002,0.1859,0.1897,922513548839.9106,154947181261876.16,156263445840311.8,112.09
0.0001,0.25,0.25,100.0,0.45,0.968,0.3983,0.357,0.045,0.1952,0.2019,29752617891799.48,159811592748509.7,161747243028837.62,60.71
0.01,0.5,0.5,25.0,0.45,0.986,0.4506,0.4096,0.0297,0.1865,0.1935,16616731892151.623,154996332365459.44,158030066460107.9,57.64
100.0,0.5,0.75,100.0,0.15,0.2114,0.2131,0.2051,0.2235,0.2232,0.2245,246164116255733.88,246288785091542.9,247558367845134.1,71.91
0.01,0.25,0.25,100.0,0.9,0.958,0.3978,0.3573,0.0516,0.1953,0.2018,31963479810808.94,160653077629087.72,164510026490464.03,61.97
0.0001,0.25,0.5,10.0,0.6,0.7927,0.4327,0.41,0.1146,0.1895,0.1934,85215142213183.6,154487787775306.88,155169723877257.28,14.89
0.0,0.5,0.25,5.0,0.3,0.6024,0.4795,0.4511,0.1587,0.1815,0.1865,133566255855313.31,158320544479227.38,161453218174279.78,6.18
0.0001,0.5,0.5,50.0,0.45,0.9983,0.4384,0.4101,0.0103,0.1886,0.1934,5500576907194.702,157063703226871.0,157876201124816.66,104.52
0.01,0.5,0.5,50.0,0.9,0.9918,0.44,0.4082,0.0228,0.1883,0.1937,12615685745029.629,158166588307458.78,158619499023588.47,101.63
0.01,0.25,0.25,50.0,0.3,0.9554,0.3887,0.3422,0.0531,0.1967,0.2042,32906175958367.5,161227204863151.88,165337953753267.78,44.15
0.0001,0.5,0.5,5.0,0.45,0.6234,0.4826,0.4525,0.1544,0.181,0.1863,127182709423504.69,153550688217620.53,157401264579204.94,9.45
0.0001,0.5,0.75,5.0,0.3,0.6281,0.482,0.4537,0.1535,0.1811,0.1861,125372160239896.72,153534456884899.12,156016638891461.44,12.6
0.0001,0.5,0.25,10.0,0.45,0.8676,0.4499,0.413,0.0916,0.1866,0.1929,67040497392645.68,159106291199134.28,164625276540682.7,12.65
0.0,0.5,0.75,25.0,0.45,0.9936,0.4543,0.4213,0.0201,0.1859,0.1915,10378549261333.164,148556488702139.38,152429451753283.97,80.42
0.0001,0.25,0.75,5.0,0.6,0.6009,0.4805,0.4433,0.159,0.1814,0.1879,130979747602141.16,151605822288985.06,158365297307685.88,10.65
100.0,0.5,0.25,10.0,0.9,0.1875,0.1905,0.1838,0.2268,0.2264,0.2275,251548582834808.53,251358185532847.47,252316839639535.7,13.33
0.0,0.75,0.5,25.0,0.15,0.9995,0.4529,0.4338,0.0055,0.1861,0.1894,2599977733557.0195,155585480855694.12,155181872549643.16,65.56
100.0,0.5,0.25,10.0,0.15,0.1875,0.1905,0.1838,0.2268,0.2264,0.2275,251548582834808.53,251358185532847.47,252316839639535.7,12.95
0.0001,0.75,0.5,50.0,0.3,0.9999,0.4521,0.4326,0.0031,0.1863,0.1896,1491038699670.4836,156039634528131.4,156137994985411.03,113.52
0.01,0.75,0.75,5.0,0.45,0.6385,0.4958,0.4626,0.1513,0.1787,0.1846,123669792361747.05,151000778403505.9,154630393008326.66,12.36
1.0,0.5,0.75,25.0,0.45,0.7508,0.4813,0.4382,0.1256,0.1812,0.1887,98511930114030.95,147319071609948.75,152514405353194.34,68.92
1.0,0.75,0.5,50.0,0.6,0.7864,0.4755,0.4511,0.1163,0.1822,0.1865,93118644411906.94,152135914933535.5,153934694368610.56,98.25
0.0001,0.25,0.5,50.0,0.9,0.963,0.4032,0.3626,0.0484,0.1944,0.201,30743971146588.09,155454622396613.56,158016695401202.5,71.83
0.0,0.75,0.75,25.0,0.75,0.9995,0.4607,0.4268,0.0056,0.1848,0.1906,2573565518895.002,149182064210375.94,151371691739479.25,91.68
100.0,0.5,0.5,25.0,0.15,0.2108,0.214,0.2064,0.2236,0.2231,0.2243,246245510696329.47,246069252490766.53,247231339372024.72,49.74
0.01,0.25,0.25,25.0,0.75,0.9319,0.3854,0.3674,0.0657,0.1973,0.2002,42089707506609.03,161303418455382.0,162588477511593.66,24.24
1.0,0.5,0.75,25.0,0.3,0.7508,0.4813,0.4382,0.1256,0.1812,0.1887,98511930114030.95,147319071609948.75,152514405353194.34,68.12
100.0,0.75,0.75,50.0,0.6,0.2501,0.2551,0.2396,0.2179,0.2172,0.2195,237664304399352.16,237373526233503.3,239698196688290.75,92.64
0.0,0.5,0.5,5.0,0.45,0.6238,0.483,0.4537,0.1544,0.1809,0.1861,127172064844627.08,153608435349728.28,157417526118159.3,9.13
0.0001,0.25,0.5,50.0,0.45,0.963,0.4032,0.3626,0.0484,0.1944,0.201,30743971146588.09,155454622396613.56,158016695401202.5,71.95
1.0,0.75,0.25,5.0,0.9,0.5685,0.4908,0.452,0.1653,0.1796,0.1864,140703148279388.36,156689979845487.56,160491849575354.94,5.76
1.0,0.5,0.25,100.0,0.15,0.7398,0.4552,0.4354,0.1284,0.1857,0.1892,104390885874949.9,160398400941864.03,160429375158974.75,85.46
0.0,0.5,0.75,50.0,0.45,0.998,0.4496,0.4152,0.0114,0.1867,0.1925,5793043370513.76,150077403712371.25,152740605066761.34,143.14
0.0001,0.75,0.5,100.0,0.3,0.9999,0.4524,0.431,0.0029,0.1862,0.1899,1401389270268.3318,156041029418683.12,156205509318351.56,147.38
1.0,0.25,0.75,25.0,0.3,0.6948,0.4478,0.4251,0.139,0.187,0.1909,108168934099071.69,150256142697681.03,152828852844459.47,46.47
0.0001,0.5,0.75,5.0,0.6,0.6281,0.482,0.4537,0.1535,0.1811,0.1861,125372160239896.72,153534456884899.12,156016638891461.44,12.33
0.0001,0.75,0.25,25.0,0.15,0.9994,0.4248,0.3946,0.0061,0.1908,0.1959,2909182882821.323,169632382386441.8,174473546854940.53,35.87
0.0001,0.5,0.25,50.0,0.9,0.9983,0.425,0.384,0.0103,0.1908,0.1976,5760475063959.984,165770547100248.88,169850675279580.53,58.84
0.0,0.75,0.25,10.0,0.45,0.9101,0.4595,0.4387,0.0754,0.185,0.1886,53384951282578.24,158557515086956.44,160941992597506.3,12.71
0.0,0.75,0.75,50.0,0.3,0.9999,0.4589,0.4124,0.0021,0.1851,0.193,912933268240.837,148443029508932.25,154786964088844.47,157.11
0.01,0.25,0.25,10.0,0.9,0.7823,0.4492,0.3965,0.1174,0.1868,0.1956,89196015802044.94,155528349331734.72,160864663824067.53,10.6
0.0,0.5,0.75,5.0,0.75,0.6254,0.4815,0.4576,0.154,0.1812,0.1854,126515029394092.7,153301886882709.4,155610573646361.28,12.25
100.0,0.25,0.75,50.0,0.75,0.1006,0.1013,0.1003,0.2387,0.2386,0.2388,268630433233457.3,268572934904264.84,268992416426543.47,38.67
0.0,0.25,0.75,25.0,0.3,0.9328,0.4128,0.3692,0.0652,0.1928,0.2,41489027956156.26,151759243510262.12,155125788356464.84,50.66
1.0,0.5,0.25,100.0,0.6,0.7398,0.4552,0.4354,0.1284,0.1857,0.1892,104390885874949.9,160398400941864.03,160429375158974.75,85.44
0.01,0.25,0.25,5.0,0.3,0.5813,0.475,0.4317,0.1628,0.1823,0.1898,137480456709121.44,157956015178547.56,163334620944279.12,4.61
0.0,0.25,0.75,25.0,0.6,0.9328,0.4128,0.3692,0.0652,0.1928,0.2,41489027956156.26,151759243510262.12,155125788356464.84,52.12
0.0,0.5,0.25,50.0,0.6,0.9985,0.4245,0.3829,0.0097,0.1909,0.1978,5601025966747.273,166110005856999.03,171077761645021.28,57.8
1.0,0.5,0.75,25.0,0.9,0.7508,0.4813,0.4382,0.1256,0.1812,0.1887,98511930114030.95,147319071609948.75,152514405353194.34,67.0
100.0,0.5,0.5,50.0,0.75,0.2108,0.214,0.2064,0.2236,0.2231,0.2243,246245510696329.47,246069252490766.53,247231339372024.72,55.07
100.0,0.75,0.5,50.0,0.45,0.2528,0.2572,0.2443,0.2175,0.2169,0.2189,237099793718835.7,236943792732701.72,238843116827900.0,67.15
0.01,0.5,0.25,5.0,0.45,0.6017,0.4811,0.4534,0.1588,0.1813,0.1861,133662798469498.66,158050557505002.53,161220398329476.25,5.87
0.0,0.5,0.75,50.0,0.3,0.998,0.4496,0.4152,0.0114,0.1867,0.1925,5793043370513.76,150077403712371.25,152740605066761.34,142.91
0.0001,0.5,0.75,25.0,0.75,0.9936,0.4527,0.4199,0.0202,0.1862,0.1918,10395028896974.248,148335635381378.62,152256878122858.8,79.93
0.0001,0.5,0.75,5.0,0.45,0.6281,0.482,0.4537,0.1535,0.1811,0.1861,125372160239896.72,153534456884899.12,156016638891461.44,12.34
100.0,0.25,0.75,25.0,0.75,0.1006,0.1013,0.1003,0.2387,0.2386,0.2388,268630433233457.3,268572934904264.84,268992416426543.47,38.43
0.0001,0.25,0.5,25.0,0.9,0.9354,0.4055,0.3874,0.064,0.194,0.1971,40151205675334.32,156209115953014.5,154947376345702.5,39.99
0.0001,0.75,0.25,10.0,0.3,0.9039,0.4607,0.4358,0.078,0.1848,0.1891,55282925987672.45,158389359765283.4,161748424647441.38,12.62
100.0,0.25,0.25,25.0,0.9,0.1208,0.1209,0.1208,0.236,0.2359,0.2361,264688529964514.25,264758776428524.62,264987781029579.4,18.71
100.0,0.25,0.75,100.0,0.75,0.1006,0.1013,0.1003,0.2387,0.2386,0.2388,268630433233457.3,268572934904264.84,268992416426543.47,38.97
1.0,0.5,0.5,10.0,0.3,0.6907,0.4761,0.4458,0.14,0.1821,0.1874,112442266485467.84,152012044476006.22,155116876275104.03,19.47
0.0,0.5,0.5,10.0,0.6,0.8912,0.4505,0.4204,0.083,0.1865,0.1917,58570428337909.8,155308733381688.75,157511310172767.97,20.53
0.01,0.75,0.75,50.0,0.75,0.9953,0.4625,0.4205,0.0173,0.1845,0.1917,10160188667403.695,150118965601847.16,154712199788374.44,143.0
0.0,0.75,0.5,10.0,0.9,0.9246,0.4672,0.4355,0.0691,0.1837,0.1892,46855106073897.38,151471586445523.34,156731136596613.4,21.43
0.0001,0.75,0.5,10.0,0.15,0.9191,0.4684,0.4334,0.0716,0.1835,0.1895,48695565019477.72,151341767614342.2,156599487171616.56,21.11
0.0001,0.5,0.5,25.0,0.15,0.9931,0.4483,0.3999,0.0209,0.1869,0.195,11127194888619.64,153969411963399.62,158545818759106.1,57.41
0.0001,0.75,0.75,5.0,0.9,0.6407,0.4948,0.4643,0.1508,0.1789,0.1843,123062402262279.62,151106125907285.94,153842219807312.28,12.35
1.0,0.25,0.25,25.0,0.9,0.659,0.4524,0.4249,0.147,0.1862,0.1909,118728790093451.88,155590784830013.2,160080108749088.28,23.99
0.0,0.25,0.75,10.0,0.45,0.7964,0.4277,0.3944,0.1136,0.1904,0.1959,83075519124573.86,154323088318187.12,154517704600181.75,19.25
1.0,0.25,0.25,25.0,0.3,0.659,0.4524,0.4249,0.147,0.1862,0.1909,118728790093451.88,155590784830013.2,160080108749088.28,22.78
0.01,0.75,0.25,10.0,0.9,0.9055,0.4582,0.4358,0.0774,0.1852,0.1891,54930562236331.664,160410134347584.03,161958712036417.84,12.66
0.01,0.75,0.75,10.0,0.15,0.9248,0.4652,0.4365,0.069,0.184,0.189,46279952264611.41,150609718797450.9,150985805522731.03,29.24
100.0,0.25,0.75,25.0,0.6,0.1006,0.1013,0.1003,0.2387,0.2386,0.2388,268630433233457.3,268572934904264.84,268992416426543.47,38.16
0.0,0.25,0.25,25.0,0.3,0.9305,0.381,0.3619,0.0663,0.198,0.2011,42748243069692.055,160064026974443.4,163942528034547.66,23.83
100.0,0.75,0.75,100.0,0.75,0.2501,0.2551,0.2396,0.2179,0.2172,0.2195,237664304399352.16,237373526233503.3,239698196688290.75,93.97
0.01,0.5,0.75,25.0,0.15,0.9864,0.4515,0.4161,0.0294,0.1864,0.1924,16229925428357.584,150699319897342.28,153821529809980.75,78.42
0.01,0.5,0.25,100.0,0.9,0.9913,0.4084,0.3836,0.0235,0.1935,0.1977,12999350460308.098,170918603772437.47,171309110907991.6,82.44
1.0,0.75,0.75,100.0,0.15,0.8136,0.4743,0.4324,0.1086,0.1825,0.1897,85475728979917.95,151207793023661.75,152925108270409.62,244.81
0.01,0.75,0.25,50.0,0.45,0.9944,0.4262,0.4027,0.0188,0.1906,0.1946,11225870923323.62,170909704453582.84,174070139623452.2,57.91
0.0,0.75,0.75,100.0,0.45,1.0,0.4595,0.4116,0.0017,0.185,0.1931,807784174605.4397,148627290247258.44,154426340900250.47,198.96
0.01,0.25,0.75,25.0,0.3,0.9305,0.4196,0.371,0.0663,0.1917,0.1997,41380658645960.8,152656250224470.22,153143965868543.94,50.81
100.0,0.25,0.25,5.0,0.9,0.1208,0.1209,0.1208,0.236,0.2359,0.2361,264688529964514.25,264758776428524.62,264987781029579.4,4.7
0.01,0.75,0.5,25.0,0.9,0.993,0.4534,0.4368,0.021,0.186,0.1889,12220742007472.115,156304894274135.0,155862141842706.2,58.08
0.0,0.5,0.5,100.0,0.45,0.9989,0.4443,0.4039,0.0083,0.1876,0.1944,4775977349536.304,155900401826400.25,157028507675039.34,156.09
1.0,0.75,0.75,100.0,0.9,0.8136,0.4743,0.4324,0.1086,0.1825,0.1897,85475728979917.95,151207793023661.75,152925108270409.62,241.33
0.01,0.75,0.5,10.0,0.3,0.92,0.4651,0.4333,0.0712,0.184,0.1895,48921459590275.56,152060201467165.66,156940131538203.44,22.46
0.0001,0.75,0.75,5.0,0.45,0.6407,0.4948,0.4643,0.1508,0.1789,0.1843,123062402262279.62,151106125907285.94,153842219807312.28,12.36
1.0,0.75,0.5,5.0,0.45,0.5854,0.4893,0.455,0.162,0.1798,0.1859,135562832775847.7,154384208767013.84,157661202748085.9,9.04
100.0,0.75,0.25,100.0,0.15,0.2562,0.2602,0.2496,0.217,0.2164,0.2181,235907390219838.1,235793823495493.3,237230134526809.44,41.05
0.0001,0.75,0.25,25.0,0.75,0.9994,0.4248,0.3946,0.0061,0.1908,0.1959,2909182882821.323,169632382386441.8,174473546854940.53,35.87
0.0,0.5,0.75,10.0,0.6,0.8903,0.4564,0.433,0.0833,0.1855,0.1896,57762850821557.96,150271016867794.78,152065846829907.9,27.8
0.01,0.5,0.25,5.0,0.6,0.6017,0.4811,0.4534,0.1588,0.1813,0.1861,133662798469498.66,158050557505002.53,161220398329476.25,5.87
0.01,0.25,0.25,100.0,0.75,0.958,0.3978,0.3573,0.0516,0.1953,0.2018,31963479810808.94,160653077629087.72,164510026490464.03,61.01
0.0,0.5,0.5,100.0,0.6,0.9989,0.4443,0.4039,0.0083,0.1876,0.1944,4775977349536.304,155900401826400.25,157028507675039.34,156.15
1.0,0.25,0.75,10.0,0.6,0.6449,0.457,0.4458,0.15,0.1854,0.1874,119388579338288.8,153474491440409.97,152096125008075.75,18.63
1.0,0.5,0.25,25.0,0.6,0.7225,0.4667,0.4315,0.1326,0.1838,0.1898,108758856319061.16,158293347651881.2,162692217612004.8,29.92
0.0,0.5,0.75,25.0,0.75,0.9936,0.4543,0.4213,0.0201,0.1859,0.1915,10378549261333.164,148556488702139.38,152429451753283.97,81.05
0.01,0.25,0.5,25.0,0.15,0.9283,0.4034,0.3795,0.0674,0.1944,0.1983,42914702051330.93,156237294266398.5,155196063992838.75,38.1
0.0001,0.25,0.5,5.0,0.9,0.5899,0.4692,0.4476,0.1612,0.1833,0.1871,134425030893190.05,157147061599539.8,156213590675843.16,6.79
0.0001,0.75,0.75,5.0,0.6,0.6407,0.4948,0.4643,0.1508,0.1789,0.1843,123062402262279.62,151106125907285.94,153842219807312.28,12.37
1.0,0.75,0.75,50.0,0.45,0.8004,0.479,0.4359,0.1124,0.1816,0.1891,88637077864433.34,150222651821011.25,153092955925989.3,132.91
100.0,0.5,0.25,50.0,0.6,0.1875,0.1905,0.1838,0.2268,0.2264,0.2275,251548582834808.53,251358185532847.47,252316839639535.7,32.65
0.01,0.5,0.25,25.0,0.9,0.9853,0.4158,0.3816,0.0306,0.1923,0.198,17198174512287.87,168621824873461.38,172637662923797.53,32.6
0.0,0.25,0.5,25.0,0.9,0.9325,0.3989,0.3831,0.0654,0.1951,0.1977,41498580211063.4,154200502122897.5,155911363325709.06,38.29
1.0,0.75,0.5,10.0,0.15,0.7133,0.4861,0.4502,0.1348,0.1804,0.1867,109149587953108.86,151826660594175.3,156064403841136.72,19.69
0.0,0.5,0.25,25.0,0.6,0.994,0.4232,0.3953,0.0195,0.1911,0.1958,10528487342508.482,166751637622150.88,166275858637877.4,33.37
0.0,0.75,0.75,10.0,0.6,0.9292,0.4591,0.4372,0.067,0.1851,0.1889,44552250513743.086,151694196376334.66,151497617776002.47,29.56
0.0001,0.5,0.25,25.0,0.45,0.9936,0.4229,0.3951,0.0201,0.1912,0.1958,10771514545298.5,167219517733767.56,167994174802991.4,33.24
100.0,0.5,0.5,10.0,0.75,0.2108,0.214,0.2064,0.2236,0.2231,0.2243,246245510696329.47,246069252490766.53,247231339372024.72,21.52
1.0,0.5,0.5,10.0,0.45,0.6907,0.4761,0.4458,0.14,0.1821,0.1874,112442266485467.84,152012044476006.22,155116876275104.03,19.52
0.0,0.5,0.75,25.0,0.6,0.9936,0.4543,0.4213,0.0201,0.1859,0.1915,10378549261333.164,148556488702139.38,152429451753283.97,80.16
100.0,0.25,0.25,5.0,0.15,0.1208,0.1209,0.1208,0.236,0.2359,0.2361,264688529964514.25,264758776428524.62,264987781029579.4,4.7
100.0,0.75,0.5,100.0,0.3,0.2528,0.2572,0.2443,0.2175,0.2169,0.2189,237099793718835.7,236943792732701.72,238843116827900.0,69.16
1.0,0.75,0.75,50.0,0.9,0.8004,0.479,0.4359,0.1124,0.1816,0.1891,88637077864433.34,150222651821011.25,153092955925989.3,133.21
